Year,Month,Day,Hour,Minute,Second,Millisecond,TimestampSecond,usvEKFx[0][0],usvEKFx[1][0],usvEKFx[2][0],usvEKFx[3][0],usvEKFx[4][0],usvEKFx[5][0]
2024,01,08,15,11,44,370,1704697904.37023,109.84997442775648,-28.93109868713692,3.187119437676837,0.0,0.0,0.0
2024,01,08,15,11,44,471,1704697904.471564,109.71550103358472,-29.294889354854693,2.33067040483705,0.0,0.0,0.0
2024,01,08,15,11,44,566,1704697904.566269,109.6678668084213,-29.382590586153356,1.9589868655309783,-3.811965770148587e-05,-6.942971274046799e-05,-0.00033371588103140826
2024,01,08,15,11,44,664,1704697904.66498,109.66545361966872,-29.338099959546387,1.7620533486581644,-4.2757036364852424e-05,-7.296257125716666e-08,-0.0006901210898832887
2024,01,08,15,11,44,777,1704697904.777467,109.7244412489826,-29.236853738418496,1.6373955226272137,0.00017938691957906786,0.00027653951618195185,-0.0011224941978804923
2024,01,08,15,11,44,873,1704697904.873679,109.76483815981025,-29.164562988006278,1.5547315997156523,0.00043915292858082123,0.000605295430698323,-0.001612110020071876
2024,01,08,15,11,44,974,1704697904.97458,109.76678710393016,-29.159296880979568,1.5000331199528179,0.0004675939014030901,0.0006356619177386969,-0.0020581797532223368
2024,01,08,15,11,45,067,1704697905.06731,109.77673820581332,-29.122833804327936,1.4578151505243877,0.0005689757511868519,0.0009443123037555039,-0.002513509252861964
2024,01,08,15,11,45,167,1704697905.167645,109.77927924876235,-29.070194429346785,1.4241590919455929,0.0005388798597004167,0.001499876297894616,-0.0029459475885621235
2024,01,08,15,11,45,271,1704697905.271984,109.7780583334184,-29.040396729645565,1.3977965464097357,0.00046314964768407764,0.0019056517709841805,-0.0033811618300361255
2024,01,08,15,11,45,374,1704697905.374907,109.77377160319185,-29.028372969934605,1.3763186493412518,0.00033001676372147216,0.00211882811540554,-0.0038270030443474084
2024,01,08,15,11,45,470,1704697905.470652,109.7713463640653,-29.01444121416492,1.3597485452612392,0.00021834078961246233,0.0024080916583144357,-0.004240332005435415
2024,01,08,15,11,45,566,1704697905.566266,109.7685154580008,-29.005087690511232,1.3443491749185565,9.328468245467202e-05,0.0026307276695120034,-0.0046752445487342875
2024,01,08,15,11,45,670,1704697905.670164,109.76561264454087,-28.998842864085997,1.3311384639723198,-4.306452779886884e-05,0.002805468305647753,-0.005105724036786321
2024,01,08,15,11,45,766,1704697905.76697,109.76423940336556,-28.98830321128633,1.3174078799772733,-0.00014937835070465974,0.0031340135555855014,-0.005630631347524438
2024,01,08,15,11,45,872,1704697905.872377,109.76524034122308,-28.970700836181212,1.305278379276335,-0.00018213918056137005,0.0037369827305958466,-0.006154802831804218
2024,01,08,15,11,45,968,1704697905.968873,109.76142923774849,-28.972990447079717,1.294853191341818,-0.00039764375626460036,0.0036665421796808306,-0.006680490956557807
2024,01,08,15,11,46,073,1704697906.073092,109.7595692011524,-28.96890857211282,1.2846333923182778,-0.0005447971807989117,0.003858257456877983,-0.0072490926373046174
2024,01,08,15,11,46,167,1704697906.167927,109.7574163495581,-28.96743593816928,1.2764604301497435,-0.0007178381460684598,0.003947694055699602,-0.007765937053633281
