Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,cameraPlusPodYPR[0],cameraPlusPodYPR[1],cameraPlusPodYPR[2],uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,09,01,09,47,22,582,0.43548035621643066,53.439998626708984,53.439998626708984,4.239997863769531,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.0703125,-0.15833336114883423,-0.34573543444275856,-0.43866772047521463,85.98017815870956,-0.09883525029504113,-1.939155488501265,0.002475846829549552,-0.016318244396277447,0.9368005591123859,0.34947431597904455,139.09054258350517,-0.3877639633664622,1.8512166118449946,0.0,0.0,10.6,22.09293610080145,314.20241229048224,-10.6,22.09293610080145,314.20241229048224,0.0,14
2023,09,01,09,47,22,621,0.47542810440063477,53.439998626708984,53.439998626708984,4.239997863769531,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.06718748807907104,-0.17500001192092896,-0.3303693565174797,-0.48484321785052,85.96428216202695,-0.10200410694798755,-1.8933191853733662,0.002483659201299013,-0.016318894762047963,0.936798684452481,0.3494792553483223,139.0899105274155,-0.38745861301667495,1.8510081268439587,0.0,0.0,10.6,22.722367361145388,321.88570782154807,-10.6,22.722367361145388,321.88570782154807,0.0,14
2023,09,01,09,47,22,664,0.5175046920776367,53.439998626708984,53.439998626708984,4.239997863769531,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.0703125,-0.17222219705581665,-0.34573543444275856,-0.47714719153023266,85.97862624124112,-0.10043402276562667,-1.9001785164802754,0.0024868570872395505,-0.016319056722724084,0.9367965115201532,0.34948504965617583,139.088839885881,-0.3865425149699106,1.8518170448333235,0.0,0.0,10.6,22.557707345307332,320.69542719211637,-10.6,22.557707345307332,320.69542719211637,0.0,14
2023,09,01,09,47,22,702,0.5560593605041504,53.439998626708984,53.439998626708984,4.239997863769531,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.06796872615814209,-0.18611109256744385,-0.3342108027279096,-0.5156268277218553,85.96684928580804,-0.10389592444463057,-1.8633266953807077,0.002475364148551897,-0.01631035985453154,0.9367953029159859,0.3494887768846001,139.0885544392244,-0.3870939896439985,1.8502995406771194,0.0,0.0,10.6,23.076261248263066,327.11337874590976,-10.6,23.076261248263066,327.11337874590976,0.0,14
2023,09,01,09,47,22,742,0.5960056781768799,53.439998626708984,53.439998626708984,4.239997863769531,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.06796872615814209,-0.1805555820465088,-0.3342108027279096,-0.5002351053544899,85.9661908949433,-0.10285688245740413,-1.8775030673222253,0.0024890208673733734,-0.01632565141137828,0.9367950253872436,0.34948870981882885,139.08793369638425,-0.3872677853391866,1.8514671595605774,0.0,0.0,10.6,22.90426864735276,324.61952360831015,-10.6,22.90426864735276,324.61952360831015,0.0,14
2023,09,01,09,47,22,781,0.6342222690582275,53.439998626708984,53.439998626708984,4.239997863769531,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.06875002384185791,-0.19722223281860352,-0.3380525420218987,-0.5464106027297952,85.97021276738054,-0.10617597454951926,-1.8300630305068708,0.0024853693891003577,-0.01632798957668109,0.9367937756899491,0.3494919763370152,139.08801686640703,-0.3870643070200833,1.8528661240006885,0.0,0.0,10.6,23.479567878150547,333.11536063261275,-10.6,23.479567878150547,333.11536063261275,0.0,25
2023,09,01,09,47,22,823,0.6770741939544678,53.439998626708984,53.439998626708984,4.239997863769531,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.06796872615814209,-0.2083333134651184,-0.3342108027279096,-0.5771942126011307,85.96675907561749,-0.11015457052763572,-1.8010129419318248,0.002466029146628895,-0.016320855513264138,0.9367960952044052,0.3494862291784071,139.08845083992762,-0.3886740837565995,1.851224260832116,0.0,0.0,10.6,23.884075724635952,338.5686920313896,-10.6,23.884075724635952,338.5686920313896,0.0,25
2023,09,01,09,47,22,863,0.71677565574646,53.41999816894531,53.439998626708984,4.220001220703125,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.07656252384185791,-0.2361111044883728,-0.37646759029331633,-0.654153484984376,86.00836900719032,-0.11582561033541383,-1.7250641991666071,0.0024706408345091433,-0.016310629638422156,0.9367958890199195,0.3494872266765178,139.08764224846846,-0.38853472860048005,1.8504331813789872,0.0,0.0,10.6,24.686417049563694,353.6166896879104,-10.6,24.686417049563694,353.6166896879104,0.0,25
2023,09,01,09,47,22,902,0.7562015056610107,53.400001525878906,53.439998626708984,4.180000305175781,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.07656252384185791,-0.23333334922790527,-0.37646759029331633,-0.6464576238006933,86.00674770649049,-0.11453254181756581,-1.7323595149241022,0.0024725428804803196,-0.01631155930478755,0.9367867231073581,0.34951173796387525,139.0859953447716,-0.38792954934278934,1.8508034489515335,0.0,0.0,10.6,24.590779717629974,352.1018892876794,-10.6,24.590779717629974,352.1018892876794,0.0,25
2023,09,01,09,47,22,949,0.803142786026001,53.400001525878906,53.439998626708984,4.180000305175781,4.239997863769531,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.07265627384185791,-0.1944444179534912,-0.3572600661576075,-0.538714576409508,85.9877042978316,-0.10834380520291831,-1.840488049388145,0.002455787508012424,-0.016316489663843893,0.9367898747251485,0.3495031786482146,139.0864958191887,-0.389922095022377,1.8501076563679426,0.0,0.0,10.6,23.24592104371936,331.2411299971511,-10.6,23.24592104371936,331.2411299971511,0.0,25
