Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,09,12,11,23,06,798,0.4415864944458008,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.6700000762939453,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.1328125,-0.23055553436279297,-0.4165968891300803,-0.40679490537330093,-0.005080428909649251,-0.011555718649289675,0.864917992484127,0.5017544428162246,119.77106911150308,-1.167920423208624,0.8533106402344945,0.0,0.0,11.799999999999999,169.9302999873709,426.8973967629237,-11.799999999999999,169.9302999873709,426.8973967629237,0.0,95
2023,09,12,11,23,06,846,0.4896821975708008,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.663968098579485,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.1328125,-0.2361111044883728,-0.4165968891300803,-0.416596877445264,-0.005081328946262769,-0.011565308353712575,0.864913547988151,0.5017618740452207,119.77063038991582,-1.1686580746522135,0.8540855684835837,0.0,0.0,11.799999999999999,171.9009613013125,431.8393271818,-11.799999999999999,171.9009613013125,431.8393271818,0.0,95
2023,09,12,11,23,06,886,0.5291905403137207,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.667917398672744,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.1328125,-0.23055553436279297,-0.4165968891300803,-0.40679490537330093,-0.0050840841084956005,-0.011571811949768423,0.8649129120651039,0.5017627923631232,119.77002455750846,-1.169326991960717,0.854788331729028,0.0,0.0,11.799999999999999,170.40065243169806,428.0556130304608,-11.799999999999999,170.40065243169806,428.0556130304608,0.0,95
2023,09,12,11,23,06,931,0.5748252868652344,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.6700000762939453,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.13203120231628418,-0.23888885974884033,-0.414146255236755,-0.42149780179087565,-0.005096940879192286,-0.011572309166998154,0.8649170225902945,0.5017555648797106,119.77098010395574,-1.1706229242014268,0.8541082254535498,0.0,0.0,11.799999999999999,171.83346696993155,431.72944472505753,-11.799999999999999,171.83346696993155,431.72944472505753,0.0,95
2023,09,12,11,23,06,978,0.6212821006774902,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.6700000762939453,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.1328125,-0.23055553436279297,-0.4165968891300803,-0.40679490537330093,-0.0050982587997334345,-0.011574338535399476,0.8649076742773388,0.5017716187877146,119.76904988218257,-1.1704303198860926,0.8544084187634045,0.0,0.0,11.799999999999999,170.1745733020676,427.46536788691463,-11.799999999999999,170.1745733020676,427.46536788691463,0.0,95
2023,09,12,11,23,07,016,0.6602606773376465,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.6700000762939453,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.13203120231628418,-0.23888885974884033,-0.414146255236755,-0.42149780179087565,-0.005092644275254115,-0.011574946466106767,0.8649014821950866,0.5017823349673989,119.76742473679394,-1.1707330165827008,0.8546853716313255,0.0,0.0,11.799999999999999,171.9341066011201,431.9043878612543,-11.799999999999999,171.9341066011201,431.9043878612543,0.0,95
2023,09,12,11,23,07,064,0.7070448398590088,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.6700000762939453,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.1312500238418579,-0.2361111044883728,-0.4116959937426947,-0.416596877445264,-0.005080121688703577,-0.011575783490184734,0.8648974442047083,0.5017894026465484,119.76650218044054,-1.1691888894784248,0.8553739245451576,0.0,0.0,11.799999999999999,171.35290804392048,430.4788603477712,-11.799999999999999,171.35290804392048,430.4788603477712,0.0,95
2023,09,12,11,23,07,104,0.7478466033935547,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.6700000762939453,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.1312500238418579,-0.2361111044883728,-0.4116959937426947,-0.416596877445264,-0.005061515527659825,-0.01158910976188488,0.864891217928109,0.5018000146934259,119.76510843920659,-1.1681213651450852,0.8577505710846803,0.0,0.0,11.799999999999999,171.57845398856938,431.0163894867234,-11.799999999999999,171.57845398856938,431.0163894867234,0.0,95
2023,09,12,11,23,07,146,0.7896003723144531,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.6700000762939453,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.12968754768371582,-0.23333334922790527,-0.4067950923308198,-0.41169594700337214,-0.005072004320584594,-0.011577085752371857,0.8648882519499979,0.5018052983942389,119.76425465900931,-1.1684237585997224,0.8560231834918707,0.0,0.0,11.799999999999999,170.79769377512943,429.1423091189527,-11.799999999999999,170.79769377512943,429.1423091189527,0.0,95
2023,09,12,11,23,07,192,0.8355376720428467,-50.7400016784668,-50.7400016784668,3.6700000762939453,3.6700000762939453,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.13203120231628418,-0.23888885974884033,-0.414146255236755,-0.42149780179087565,-0.005059356735197384,-0.011574189586868596,0.8648747452800297,0.5018287716160131,119.76190284623326,-1.1673624152611883,0.8565865883858831,0.0,0.0,11.799999999999999,172.0448823746567,432.06482244786605,-11.799999999999999,172.0448823746567,432.06482244786605,0.0,95
