Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,cameraPlusPodYPR[0],cameraPlusPodYPR[1],cameraPlusPodYPR[2],uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,08,31,15,28,03,983,0.451108455657959,-14.770000457763672,-14.76819223622022,15.239997863769531,11.942942210734971,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1539062261581421,0.8666666746139526,-0.7567763337135034,2.4011281754283424,15.974900088210887,13.958893049371289,-3.754452864869524,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,79.62183370282918,22.140690662696755,-21.286759999999994,77.62183370282918,22.140690662696755,0.0,5
2023,08,31,15,28,04,019,0.4873793125152588,-14.75,-14.791822059598136,15.139999389648438,11.743564857350144,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.15234375,0.8638888597488403,-0.7490934412926435,2.393432149108055,15.979333677696925,13.699917901110265,-3.689402625807518,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,81.1750209284668,22.60266302221715,-21.286759999999994,79.1750209284668,22.60266302221715,0.0,5
2023,08,31,15,28,04,059,0.5278434753417969,-14.75,-14.899999618530273,14.0,11.199996948242188,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1484375,0.8333333730697632,-0.7298859171569347,2.308777180677732,16.032651854580738,13.050145262693706,-3.535504295009797,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,85.30411330384095,23.89585891958048,-21.286759999999994,83.30411330384095,23.89585891958048,0.0,5
2023,08,31,15,28,04,100,0.5681228637695312,-14.789999961853027,-14.967923005914482,12.949996948242188,11.108454033605945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14531248807907104,0.7250000238418579,-0.7145198392316559,2.008636117465038,16.056144717922933,12.676914272053692,-3.4454466029805455,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,87.86792293393114,24.686126048313408,-21.286759999999994,85.86792293393114,24.686126048313408,0.0,5
2023,08,31,15,28,04,141,0.6092982292175293,-14.989999771118164,-15.012585315889861,12.169998168945312,11.139416894648754,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.140625,0.6138888597488403,-0.6914708688855171,1.7007990279320566,16.064963088912865,12.38202869359554,-3.3740736428656635,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,90.00475017179288,25.32724306831593,-21.286759999999994,88.00475017179288,25.32724306831593,0.0,5
2023,08,31,15,28,04,182,0.6500198841094971,-14.989999771118164,-15.119999885559082,12.169998168945312,12.019996643066406,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1328125,0.3444443941116333,-0.6530558206140995,0.9542943830604653,16.15035433638166,12.517718841232078,-3.4391532144217747,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,88.91184544159282,25.143029393296,-21.286759999999994,86.91184544159282,25.143029393296,0.0,5
2023,08,31,15,28,04,221,0.6886122226715088,-15.079999923706055,-15.090238806641539,12.129997253417969,12.814809992744296,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.13593751192092896,0.05833327770233154,-0.6684218985393784,0.16161424081356873,16.132351041440362,12.379036550084717,-3.3940625927893118,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,89.95890048666338,25.42404474529427,-21.286759999999994,87.95890048666338,25.42404474529427,0.0,2
2023,08,31,15,28,04,260,0.7260985374450684,-15.149999618530273,-15.060337088081274,12.129997253417969,13.388989831415964,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1312500238418579,-0.21944445371627808,-0.6453729281932397,-0.6079779876090706,16.070867226647813,12.24854695192068,-3.3501694803420006,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,90.9881125371198,25.622669264706357,-21.286759999999994,88.9881125371198,25.622669264706357,0.0,2
2023,08,31,15,28,04,303,0.7711730003356934,-15.279999732971191,-14.880000114440918,12.239997863769531,14.849998474121094,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1304687261581421,-0.5055555701255798,-0.6415311888992505,-1.4006581298559673,15.93643986714441,12.89849968881197,-3.4933440445777157,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,86.38163970984778,24.05200256396222,-21.286759999999994,84.38163970984778,24.05200256396222,0.0,2
2023,08,31,15,28,04,343,0.8105089664459229,-15.300000190734863,-14.80558104296261,12.349998474121094,15.092839924974847,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1390625238418579,-0.6416666805744171,-0.6837879764646573,-1.777758382883604,15.899824720921057,12.787985628481996,-3.4452976727869995,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,87.19880083342471,24.235287106660547,-21.286759999999994,85.19880083342471,24.235287106660547,0.0,2
2023,08,31,15,28,04,385,0.852358341217041,-15.300000190734863,-14.761236284813553,12.489997863769531,15.195456599222554,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.13749998807907104,-0.6666666567325592,-0.6761047909602382,-1.8470216289465622,15.834943746258187,12.922862756499999,-3.4672496135361484,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,86.3106055340701,23.872770275936332,-21.286759999999994,84.3106055340701,23.872770275936332,0.0,2
2023,08,31,15,28,04,421,0.8888702392578125,-15.279999732971191,-14.75,12.550003051757812,14.088598369868386,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1351562738418579,-0.4277777671813965,-0.6645804523289485,-1.1851722002102012,15.792315529019476,12.685101432495456,-3.3973574555855017,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,88.00885319269219,24.29523767305626,-21.28675999999999,86.00885319269219,24.29523767305626,3.552713678800501e-15,2
2023,08,31,15,28,04,460,0.9274048805236816,-15.279999732971191,-14.773335566378737,12.660003662109375,13.366657432982102,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1351562738418579,-0.1638888716697693,-0.6645804523289485,-0.45405944284258,15.807689932016086,12.666031226950267,-3.3959503663093256,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,88.13257061872017,24.35596394030655,-21.286759999999994,86.13257061872017,24.35596394030655,0.0,2
2023,08,31,15,28,04,581,1.0490906238555908,-15.0600004196167,-15.054839598133627,13.160003662109375,12.13924644098642,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.11796873807907104,0.3583333492279053,-0.5800671702816942,0.9927741843886926,16.00649180196975,12.680610430608347,-3.466383719131669,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,87.82716834670843,24.582613901542217,-21.286759999999994,85.82716834670843,24.582613901542217,0.0,5
2023,08,31,15,28,04,625,1.0928401947021484,-14.989999771118164,-15.12090739948272,13.180000305175781,12.129997253417969,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1171875,0.3888888359069824,-0.5762257240712643,1.077429152819016,16.073333443247996,12.74321535879668,-3.4998957881808415,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,21.286759999999994,87.32518055068088,24.542790845242383,-21.286759999999994,85.32518055068088,24.542790845242383,0.0,5
