Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosAbsGB[0],targetPosAbsGB[1],targetPosAbsGB[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,09,12,18,11,05,970,8.011593103408813,-60.209999084472656,-60.209999084472656,3.430000066757202,3.430000066757202,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.29296875,0.13333332538604736,-0.9189011282940867,0.2352575235758875,-0.009923306368432899,-0.011711571672316632,0.8284899422598678,0.5597935178741563,111.91491098732207,-1.6937641952098967,0.47555524008971917,0.0,0.0,11.799999999999999,88.94905923990439,-161.33570288481877,0.0,162.82914315527498,256.73705211893537,-11.799999999999999,162.82914315527498,256.73705211893537,0.0,0
2023,09,12,18,11,06,096,8.13776707649231,-60.209999084472656,-60.209999084472656,3.430000066757202,3.430000066757202,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.2984374761581421,0.14722228050231934,-0.9360508506120101,0.2597633139606569,-0.009905711147612399,-0.011724303041923104,0.8284738565239632,0.5598173690241782,111.91160084670862,-1.69277403039086,0.4778190039260743,0.0,0.0,11.799999999999999,88.3089703109973,-160.2885548287551,0.0,161.32038447048623,254.14564676540527,-11.799999999999999,161.32038447048623,254.14564676540527,0.0,0
2023,09,12,18,11,06,405,8.445666551589966,-60.209999084472656,-60.209999084472656,3.430000066757202,3.430000066757202,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.2937500476837158,0.13333332538604736,-0.9213512589944914,0.2352575235758875,-0.009904536383047873,-0.011707083752720907,0.828489700629357,0.5597943017753235,111.91478045736487,-1.6915443804385573,0.47630605476502424,0.0,0.0,11.799999999999999,88.94220724379015,-161.3396254721543,0.0,162.8093239790987,256.681317072195,-11.799999999999999,162.8093239790987,256.681317072195,0.0,0
2023,09,12,18,11,06,510,8.551111936569214,-58.560001373291016,-60.209999084472656,3.430000066757202,3.430000066757202,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,0.3015625476837158,0.13333332538604736,-0.9458508838451651,0.2352575235758875,-0.00991058971305233,-0.011712742013919057,0.8284927388081522,0.5597895797781716,111.91544041782102,-1.6920569827549186,0.4763789246840105,0.0,0.0,11.799999999999999,88.87369146451898,-161.37884895149827,0.0,163.03582542893645,256.80208330143944,-11.799999999999999,163.03582542893645,256.80208330143944,0.0,0
2023,09,12,18,11,37,108,39.149165868759155,-45.29999923706055,-45.29999923706055,3.4100000858306885,3.4100000858306885,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.12890625,-0.29722219705581665,0.4043444524304744,-0.5244165191042971,-0.009936343056736595,-0.011578835616152113,0.8288750287708476,0.5592257024963709,111.99283542432065,-1.6862729784206159,0.4632207301543215,0.0,0.0,11.799999999999999,165.84128629202118,-165.23547119141793,0.0,79.38046144855372,275.6374998880905,-11.799999999999999,79.38046144855372,275.6374998880905,0.0,1
2023,09,12,18,11,37,135,39.1764976978302,-45.29999923706055,-45.29999923706055,3.4100000858306885,3.4100000858306885,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.13593751192092896,-0.28611111640930176,0.42639884850115667,-0.5048132495806666,-0.0099325132897459,-0.011583113903145707,0.828869471656657,0.5592339185060845,111.9920704826053,-1.6860169751661251,0.4639514888008199,0.0,0.0,11.799999999999999,164.78406573918164,-164.05556084327196,0.0,78.6093898030003,273.3219805704483,-11.799999999999999,78.6093898030003,273.3219805704483,0.0,1
2023,09,12,18,11,37,179,39.220710039138794,-45.29999923706055,-45.29999923706055,3.4100000858306885,3.4100000858306885,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.14531248807907104,-0.31111109256744385,0.4558043876085231,-0.5489205116812569,-0.009933445140555702,-0.011578365329138099,0.8288596486369553,0.5592485592161751,111.99012611625899,-1.685726426108012,0.4633359433122941,0.0,0.0,11.799999999999999,167.41493652610933,-166.50371180861427,0.0,79.87128476778969,278.25710079055904,-11.799999999999999,79.87128476778969,278.25710079055904,0.0,1
2023,09,12,18,11,37,216,39.258301734924316,-45.29999923706055,-45.29999923706055,3.4100000858306885,3.4100000858306885,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.1585937738418579,-0.3027777671813965,0.49746203806924105,-0.5342181606902777,-0.009926587314390981,-0.011579735647642931,0.8288602609956331,0.5592477450369124,111.99003498740528,-1.685211613020788,0.46356280829472696,0.0,0.0,11.799999999999999,166.679176573029,-165.53074041890605,0.0,79.09784964099816,276.3029861031232,-11.799999999999999,79.09784964099816,276.3029861031232,0.0,1
2023,09,12,18,11,37,251,39.293171405792236,-45.279998779296875,-45.29999923706055,3.4100000858306885,3.4100000858306885,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.1484375,-0.2916666865348816,0.46560624370081294,-0.5146149519834149,-0.009916799670638594,-0.011580404602462457,0.8288655510127695,0.5592400644247816,111.991324386252,-1.684270926479051,0.4646140956924296,0.0,0.0,11.799999999999999,165.45647751899858,-164.49945546080272,0.0,78.67924300995217,274.2689488014284,-11.799999999999999,78.67924300995217,274.2689488014284,0.0,1
2023,09,12,18,11,37,294,39.335652112960815,-45.2599983215332,-45.29999923706055,3.380000114440918,3.4100000858306885,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.16796875,-0.3027777671813965,0.5268669703753324,-0.5342181606902777,-0.009923406932430883,-0.01157952657322455,0.8288697319665278,0.5592337686414596,111.99218553674926,-1.6848388687911493,0.46411989103193496,0.0,0.0,11.799999999999999,166.7649774112433,-165.44583341078015,0.0,78.90221582079629,276.1943722369081,-11.799999999999999,78.90221582079629,276.1943722369081,0.0,1
