Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,cameraPlusPodYPR[0],cameraPlusPodYPR[1],cameraPlusPodYPR[2],uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,09,01,09,28,02,384,0.4304378032684326,15.020000457763672,15.020000457763672,4.4199981689453125,4.423789284023395,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.3851562738418579,-0.6166666746139526,1.8938619970143122,-1.7084950542523438,122.12624831918653,-1.8682901957574334,-0.3573053248528815,0.002912842340625515,-0.016525174093796523,0.9367784081033588,0.3495205975075081,139.08362782734562,-0.3496550115981988,1.8906857239142913,0.0,0.0,10.6,-249.08863657536526,396.8300970405597,-10.6,-249.08863657536526,396.8300970405597,0.0,1
2023,09,01,09,28,02,423,0.4693129062652588,15.020000457763672,15.020000457763672,4.4199981689453125,4.423189898274616,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.38671875,-0.6166666746139526,1.901544889435172,-1.7084950542523438,122.11807689893118,-1.8710605105193088,-0.3614858418905567,0.0029039336199533396,-0.01652095716791086,0.9367769973931217,0.34952465191873683,139.08327090661106,-0.34998125144104525,1.8901589386145845,0.0,0.0,10.6,-248.11006245125046,395.39609771794824,-10.6,-248.11006245125046,395.39609771794824,0.0,1
2023,09,01,09,28,02,462,0.5073814392089844,15.020000457763672,15.020000457763672,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.38671875,-0.6166666746139526,1.901544889435172,-1.7084950542523438,122.11715595825804,-1.868572089567919,-0.35668699896759926,0.002903654458035346,-0.016525626595275324,0.9367745936126314,0.349530875915578,139.0822262952853,-0.35053698477134115,1.8905352990046966,0.0,0.0,10.6,-249.13998054054534,397.05197703800053,-10.6,-249.13998054054534,397.05197703800053,0.0,1
2023,09,01,09,28,02,505,0.5510897636413574,15.020000457763672,15.020000457763672,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.3875000476837158,-0.6194444298744202,1.9053866287291612,-1.7161909154360266,122.11423305851021,-1.8645827460923923,-0.35057096972658686,0.0029026942408059858,-0.01652481756484162,0.9367760917510911,0.3495269069673241,139.08294873061593,-0.3508251797865872,1.8902504873648218,0.0,0.0,10.6,-250.54583923626154,399.3380627678772,-10.6,-250.54583923626154,399.3380627678772,0.0,1
2023,09,01,09,28,02,543,0.589724063873291,15.020000457763672,15.020000457763672,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.3851562738418579,-0.6138888895511627,1.8938619970143122,-1.7007991105003588,122.12402905715952,-1.8720679414662114,-0.36278353050091305,0.0029076339538127833,-0.016527024181084975,0.936773153115212,0.3495346373953403,139.08159377974164,-0.34975151322146475,1.8908367853676067,0.0,0.0,10.6,-247.81207405004903,394.83006709657525,-10.6,-247.81207405004903,394.83006709657525,0.0,1
2023,09,01,09,28,02,581,0.62839674949646,15.020000457763672,15.020000457763672,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.3890625238418579,-0.6166666746139526,1.913069521150021,-1.7084950542523438,122.10604397311776,-1.8684604359538497,-0.3565945325190448,0.0029023972384464823,-0.01652645142062366,0.9367751438371985,0.34952937270350826,139.0826340348158,-0.35040924522940947,1.8906168047973815,0.0,0.0,10.6,-249.14144108424355,397.22538638195533,-10.6,-249.14144108424355,397.22538638195533,0.0,1
2023,09,01,09,28,02,621,0.6680521965026855,15.020000457763672,15.020000457763672,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.390625,-0.6138888895511627,1.920752413570881,-1.7007991105003588,122.10099013414927,-1.8731857076575233,-0.36308266219057006,0.002897338227737639,-0.016525019334937004,0.9367843086105332,0.3495049188613221,139.08548426472606,-0.3507170471289393,1.8904355771643673,0.0,0.0,10.6,-247.59861856333487,394.84264923272815,-10.6,-247.59861856333487,394.84264923272815,0.0,1
2023,09,01,09,28,02,664,0.710993766784668,15.020000457763672,15.020000457763672,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.3875000476837158,-0.6166666746139526,1.9053866287291612,-1.7084950542523438,122.11678326710253,-1.869612607369641,-0.3567742966476331,0.002894603538123659,-0.016523784649048884,0.9367848938623257,0.34950343123148336,139.0857316964261,-0.3514407513862456,1.8903563283893372,0.0,0.0,10.6,-249.0184930012472,396.8642880486404,-10.6,-249.0184930012472,396.8642880486404,0.0,1
2023,09,01,09,28,02,705,0.7508773803710938,15.020000457763672,15.015718108229414,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.390625,-0.6111111044883728,1.920752413570881,-1.6931031667483738,122.10592469617808,-1.87653221584716,-0.3688464306004837,0.0029095977987188314,-0.01652587473291891,0.9367795804389017,0.34951744931788,139.08414307783787,-0.34955567256764974,1.8909165190049924,0.0,0.0,10.6,-246.350245112345,392.7763194956755,-10.6,-246.350245112345,392.7763194956755,0.0,1
2023,09,01,09,28,02,742,0.7886922359466553,15.020000457763672,15.020000457763672,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.3914062976837158,-0.6111111044883728,1.92459415286487,-1.6931031667483738,122.09406653125968,-1.8766907852976535,-0.3687210264958866,0.002905418482009877,-0.016529651044609642,0.9367746290878851,0.34953057588291625,139.08258339350232,-0.350030052391593,1.8912555998340996,0.0,0.0,10.6,-246.32734101885728,392.9204864456029,-10.6,-246.32734101885728,392.9204864456029,0.0,1
2023,09,01,09,28,02,783,0.8297326564788818,15.020000457763672,15.020000457763672,4.400001525878906,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.39453125,-0.6083333194255829,1.9399599377065897,-1.685407222996389,122.07726739685917,-1.8808920512886076,-0.37394948884921286,0.0029133897636829755,-0.016537158607411635,0.9367698445687443,0.3495429771171618,139.08135676208,-0.3499741981735203,1.8924420863696128,0.0,0.0,10.6,-245.04169587727964,391.12435543678885,-10.6,-245.04169587727964,391.12435543678885,0.0,1
2023,09,01,09,28,02,823,0.8690071105957031,15.020000457763672,15.020000457763672,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.3953125476837158,-0.6083333194255829,1.9438016770005788,-1.685407222996389,122.07275377240127,-1.8800983440095738,-0.3735997585098091,0.0029173387947862084,-0.016540537440113,0.9367675903949843,0.34954882540372473,139.0806543631654,-0.3492076677166403,1.8928095789113546,0.0,0.0,10.6,-245.16520506192657,391.38992914160826,-10.6,-245.16520506192657,391.38992914160826,0.0,1
2023,09,01,09,28,02,862,0.9082257747650146,15.020000457763672,15.020000457763672,4.4199981689453125,4.4199981689453125,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,0.3937499523162842,-0.6083333194255829,1.9361181984126006,-1.685407222996389,122.07926631571024,-1.8810289059573162,-0.37324993806534207,0.002909316620856704,-0.01654108525272736,0.9367659525798768,0.34955325554567146,139.0795217531817,-0.3501837829002161,1.8931909122622173,0.0,0.0,10.6,-245.14314966351975,391.256108617729,-10.6,-245.14314966351975,391.256108617729,0.0,1
