Year,Month,Day,Hour,Minute,Second,Millisecond,TimestampSecond,usvEKFx[0][0],usvEKFx[1][0],usvEKFx[2][0],usvEKFx[3][0],usvEKFx[4][0],usvEKFx[5][0]
2024,01,08,15,13,57,439,1704698037.440063,100.23870516749938,-25.383002831800553,0.9255420476550977,0.0,0.0,0.0
2024,01,08,15,13,57,532,1704698037.53253,100.68372109358782,-24.06154541247135,0.9100682148979133,0.0,0.0,0.0
2024,01,08,15,13,57,635,1704698037.635274,100.87034649496479,-23.427541619913324,0.9098506360221015,0.00013320367290365657,0.00043759926703410397,-5.352522049467266e-07
2024,01,08,15,13,57,731,1704698037.731566,101.02738689530977,-23.045514479141204,0.905957522159602,0.00046635100614157623,0.0011548007215771954,-1.2253876614935839e-05
2024,01,08,15,13,57,829,1704698037.829747,101.12390771006756,-22.80230868918755,0.9067778148307637,0.0008101673454795972,0.0019143587836414205,-1.2676012111189247e-05
2024,01,08,15,13,57,935,1704698037.935358,101.15568188278345,-22.632136522474838,0.912324960867241,0.0009440093554800937,0.002727583327538603,2.0485498622375896e-05
2024,01,08,15,13,58,032,1704698038.032118,101.17555275229772,-22.52181782701926,0.916597907395796,0.0010670750192225567,0.003525178364580824,5.9579730138718766e-05
2024,01,08,15,13,58,137,1704698038.137157,101.20094720481679,-22.449492123946523,0.9209609105272857,0.001332822932998382,0.004189789348571267,0.00010650754387117453
2024,01,08,15,13,58,235,1704698038.235122,101.2178456476643,-22.40722871938712,0.9278907227843939,0.0015727265665478362,0.0046988308808079875,0.00020814859665008347
2024,01,08,15,13,58,336,1704698038.336498,101.24518707680683,-22.356255288432664,0.9306994735125768,0.002085695692647348,0.00544234093579706,0.00025151444740724135
2024,01,08,15,13,58,434,1704698038.434301,101.26915012049237,-22.307340033751682,0.9332200750487208,0.002631936500896416,0.006320767276821928,0.00030021773726816414
2024,01,08,15,13,58,538,1704698038.538155,101.28575094956447,-22.281626171808593,0.9355736850261928,0.003098570525914334,0.006855047648211044,0.0003548161151646467
2024,01,08,15,13,58,637,1704698038.63761,101.29643328507208,-22.275578027524602,0.9389579549582534,0.0034862755773806143,0.00698587060259764,0.00045511553484218407
2024,01,08,15,13,58,743,1704698038.743475,101.29301830571701,-22.26114095454997,0.9427401348661871,0.003279535797923692,0.007444713271419508,0.0006083058980693122
2024,01,08,15,13,58,829,1704698038.829598,101.28941204236857,-22.251535235473312,0.9460709721193217,0.003045115962053576,0.00780897479689337,0.0007671197284992912
2024,01,08,15,13,58,935,1704698038.935774,101.28356469803553,-22.226311124998652,0.9491781832571486,0.0025930576535283865,0.008828488255226733,0.0009387876330808822
2024,01,08,15,13,59,030,1704698039.031029,101.27570754705046,-22.216684545246725,0.9529924159534409,0.0020108098757444645,0.009309543232407031,0.001175309283955195
2024,01,08,15,13,59,138,1704698039.138645,101.27735005333302,-22.22063282786025,0.9557958238513172,0.002148602521641702,0.009102891139337814,0.001345340005911136
