Year,Month,Day,Hour,Minute,Second,Millisecond,TimestampSecond,usvEKFx[0][0],usvEKFx[1][0],usvEKFx[2][0],usvEKFx[3][0],usvEKFx[4][0],usvEKFx[5][0]
2023,12,07,16,10,31,156,1701936631.156744,-294.53873370322697,243.4344455199833,15.96582788746051,0.0,0.0,0.0
2023,12,07,16,10,31,251,1701936631.251943,-294.71801981347653,243.26520592760505,13.189642108033468,0.0,0.0,0.0
2023,12,07,16,10,31,347,1701936631.347438,-294.4592664726209,242.83529575065407,11.325905947441253,0.0002788580296371044,-0.0003277454460673588,-0.0010040434049510638
2023,12,07,16,10,31,448,1701936631.448723,-294.3466899961232,242.60500375040723,9.993465676263638,0.0006251869542724454,-0.0007393521745498682,-0.002569368323256373
2023,12,07,16,10,31,538,1701936631.539009,-294.28856679423643,242.455470168725,8.98876289469071,0.0010493665559674044,-0.001245152657353511,-0.004700643152560304
2023,12,07,16,10,31,646,1701936631.646128,-294.26090751070336,242.3411688677229,8.203881527684763,0.0014451489929532396,-0.0017517724232251081,-0.006939257651827073
2023,12,07,16,10,31,752,1701936631.752573,-294.26090751070336,242.3411688677229,8.203881527684763,0.0014451489929532396,-0.0017517724232251081,-0.006939257651827073
2023,12,07,16,10,31,848,1701936631.848323,-294.26090751070336,242.3411688677229,8.203881527684763,0.0014451489929532396,-0.0017517724232251081,-0.006939257651827073
2023,12,07,16,10,31,949,1701936631.949527,-293.7021845687019,241.83275579727967,7.5889222186672125,0.010791260383975411,-0.009653392784119742,-0.011067986341982312
2023,12,07,16,10,32,052,1701936632.052179,-293.2819953641685,241.4517546363857,7.083745256999764,0.019112604696892715,-0.016675011556197786,-0.014993672517151418
2023,12,07,16,10,32,150,1701936632.150637,-292.925183965359,241.13828915403667,6.662182843938046,0.027987583001142215,-0.024099457448547044,-0.019020304539349914
2023,12,07,16,10,32,249,1701936632.249854,-292.6347574763118,240.89275653328835,6.306255530690315,0.03628888898974718,-0.030982709652761956,-0.0228878709059526
2023,12,07,16,10,32,346,1701936632.34637,-292.6347574763118,240.89275653328835,6.306255530690315,0.03628888898974718,-0.030982709652761956,-0.0228878709059526
2023,12,07,16,10,32,449,1701936632.449278,-292.6347574763118,240.89275653328835,6.306255530690315,0.03628888898974718,-0.030982709652761956,-0.0228878709059526
2023,12,07,16,10,32,546,1701936632.546628,-292.6347574763118,240.89275653328835,6.306255530690315,0.03628888898974718,-0.030982709652761956,-0.0228878709059526
2023,12,07,16,10,32,650,1701936632.650205,-292.6347574763118,240.89275653328835,6.306255530690315,0.03628888898974718,-0.030982709652761956,-0.0228878709059526
2023,12,07,16,10,32,740,1701936632.740408,-292.33111280951357,240.67031280612815,6.0039925911572,0.052102763734088925,-0.04375374797360427,-0.028721291718883747
2023,12,07,16,10,32,845,1701936632.8458,-292.33111280951357,240.67031280612815,6.0039925911572,0.052102763734088925,-0.04375374797360427,-0.028721291718883747
2023,12,07,16,10,32,940,1701936632.940816,-292.0748869221353,240.48823523014266,5.741079365509126,0.06775361325032364,-0.05633883140363296,-0.03462449506349935
2023,12,07,16,10,33,044,1701936633.04415,-292.0748869221353,240.48823523014266,5.741079365509126,0.06775361325032364,-0.05633883140363296,-0.03462449506349935
2023,12,07,16,10,33,140,1701936633.140812,-291.86733776868766,240.34668116778536,5.508814575421325,0.08265367411480613,-0.06825464888780387,-0.04071182002105759
2023,12,07,16,10,33,243,1701936633.243483,-291.6207946414267,240.17306550695866,5.3065303292261,0.10184429757690004,-0.08368573913415675,-0.046403549333470656
2023,12,07,16,10,33,341,1701936633.341908,-291.4059600473888,240.0237269056971,5.1262360182314355,0.12004178965513745,-0.09829790288142529,-0.05188845441689173
2023,12,07,16,10,33,460,1701936633.460231,-291.20104369030963,239.8838041581848,4.9650020586416765,0.13852549768644418,-0.11310791227872555,-0.0571058507033083
2023,12,07,16,10,33,540,1701936633.54098,-291.01551369049594,239.75649148523357,4.820864070079909,0.1571322337108421,-0.1280394155319458,-0.06222289144536415
