Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,09,12,12,38,12,888,0.7220649719238281,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.038281261920928955,0.005555510520935059,0.12007990455791924,0.009802372931183767,-0.005113957152108974,-0.011800832986334532,0.9122364708052567,0.40946209728843663,131.6628962047634,-1.087754441140576,0.994370264315561,0.0,0.0,11.799999999999999,129.32962133137096,183.35879230141788,-11.799999999999999,129.32962133137096,183.35879230141788,0.0,2
2023,09,12,12,38,12,921,0.7536232471466064,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.059374988079071045,0.005555510520935059,0.18624590388686676,0.009802372931183767,-0.005105681642735725,-0.011792759767838432,0.9122361075428188,0.40946324246157645,131.66293585582193,-1.0871138489919674,0.9934156528779622,0.0,0.0,11.799999999999999,129.0528102382422,183.41662124219724,-11.799999999999999,129.0528102382422,183.41662124219724,0.0,1
2023,09,12,12,38,12,952,0.7853143215179443,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.030468761920928955,0.005555510520935059,0.09557386050475668,0.009802372931183767,-0.005095830575740955,-0.01179169381595538,0.9122377902647589,0.4094596469501773,131.66338470800548,-1.0860299858518598,0.9937705803641949,0.0,0.0,11.799999999999999,129.34796903305076,183.22204416148637,-11.799999999999999,129.34796903305076,183.22204416148637,0.0,1
2023,09,12,12,38,13,401,1.2344694137573242,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.02968752384185791,-0.0027777552604675293,0.09312329142154814,-0.004901186501455858,-0.005154870836279621,-0.011784472113956937,0.9122676056091296,0.4093926834713125,131.67180220696838,-1.0917911229563422,0.990326031564874,0.0,0.0,11.799999999999999,129.98640257758353,184.16444508127046,-11.799999999999999,129.98640257758353,184.16444508127046,0.0,2
2023,09,12,12,38,13,593,1.4268357753753662,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.050000011920928955,0.008333325386047363,0.15683888545945,0.014703664386354582,-0.0051514368158273776,-0.011789056055722525,0.9122776975961945,0.4093701055580803,131.67457247755567,-1.0916487533330381,0.9909593610655902,0.0,0.0,11.799999999999999,128.9306462159975,183.11933898220377,-11.799999999999999,128.9306462159975,183.11933898220377,0.0,1
2023,09,12,12,38,13,864,1.6968379020690918,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.04062497615814209,0.0,0.1274315974350671,0.0,-0.005128214847133607,-0.01182522354559053,0.9122825155488656,0.40935861701497406,131.67610860418685,-1.0908787582808703,0.9958783855646243,0.0,0.0,11.799999999999999,129.81374325707984,184.18478338753764,-11.799999999999999,129.81374325707984,184.18478338753764,0.0,2
2023,09,12,12,38,14,260,2.0934290885925293,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.04062497615814209,0.0027778148651123047,0.1274315974350671,0.0049012916703608115,-0.005159562348910508,-0.011823994333090582,0.9122782178737394,0.4093678361418893,131.67495574670414,-1.094108698487484,0.9942686629278675,0.0,0.0,11.799999999999999,129.6298536185355,183.9141896341888,-11.799999999999999,129.6298536185355,183.9141896341888,0.0,2
2023,09,12,12,38,14,334,2.1674652099609375,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.051562488079071045,0.008333325386047363,0.16173999903219602,0.014703664386354582,-0.005170218112386448,-0.011818084882399228,0.9122836292631352,0.4093558128240825,131.67648303071977,-1.0948518760608914,0.9930382241158691,0.0,0.0,11.799999999999999,129.0595834953596,183.34790814785262,-11.799999999999999,129.0595834953596,183.34790814785262,0.0,1
2023,09,12,12,38,14,711,2.544783592224121,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.0390625,0.0,0.12253046930158319,0.0,-0.005170103011815408,-0.011832268051494798,0.9122602792507098,0.4094074380968448,131.66996284986104,-1.095560671898877,0.9946075030785753,0.0,0.0,11.799999999999999,129.92493049479597,184.26492128227497,-11.799999999999999,129.92493049479597,184.26492128227497,0.0,2
2023,09,12,12,38,16,154,3.9880764484405518,-76.94999694824219,-76.94999694824219,4.440000057220459,4.440000057220459,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.039843738079071045,0.0,0.12498103359695432,0.0,-0.005204713462962,-0.011736684476353582,0.9122832310923414,0.4093586049700049,131.67605411642802,-1.0947237410473656,0.9830320295716974,0.0,0.0,11.799999999999999,129.465897057245,183.66995351260292,-11.799999999999999,129.465897057245,183.66995351260292,0.0,2
