Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,09,11,15,21,05,344,0.43295741081237793,-71.41000366210938,-71.41000366210938,4.590000152587891,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.24687498807907104,-0.24444442987442017,0.7743465602658754,-0.43129973706938507,-0.004997988221530013,-0.011741921580123833,0.8656004469028523,0.5005726857439645,119.92784401020154,-1.169419805662308,0.878010653593672,0.0,0.0,11.799999999999999,185.81260015673936,213.8064379432803,-11.799999999999999,185.81260015673936,213.8064379432803,0.0,31
2023,09,11,15,21,05,385,0.47419095039367676,-71.41000366210938,-71.41000366210938,4.590000152587891,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.24687498807907104,-0.23055553436279297,0.7743465602658754,-0.40679490537330093,-0.004993001589023816,-0.011751167231845234,0.8655929848828783,0.5005854218066786,119.92566176456076,-1.1695581869262481,0.8791747698076513,0.0,0.0,11.799999999999999,184.00340229201035,211.71016015656969,-11.799999999999999,184.00340229201035,211.71016015656969,0.0,31
2023,09,11,15,21,05,428,0.5163736343383789,-71.41000366210938,-71.41000366210938,4.590000152587891,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.2515624761581421,-0.23888885974884033,0.789047464808315,-0.42149780179087565,-0.004995822758654032,-0.011753927981016314,0.8655964620852808,0.5005793161502243,119.92690524635881,-1.1698479269017321,0.8795193313403932,0.0,0.0,11.799999999999999,185.11965007164568,213.11334309506708,-11.799999999999999,185.11965007164568,213.11334309506708,0.0,31
2023,09,11,15,21,05,472,0.5606107711791992,-71.44000244140625,-71.41000366210938,4.619999885559082,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.2406250238418579,-0.25555557012557983,0.754745258247857,-0.4509035313143973,-0.005002068534689539,-0.01176492974149101,0.8655991985856663,0.5005742633679886,119.92748875077457,-1.1712200754941224,0.8801076396768337,0.0,0.0,11.799999999999999,187.63624600065583,215.75141263953725,-11.799999999999999,187.63624600065583,215.75141263953725,0.0,31
2023,09,11,15,21,05,515,0.6033685207366943,-71.41000366210938,-71.41000366210938,4.619999885559082,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.2484375238418579,-0.25,0.7792469978262236,-0.4411016471017731,-0.004995754551502393,-0.011760475892791724,0.8655938345303202,0.5005837065529927,119.92635133160887,-1.1705171535080845,0.8800762550616987,0.0,0.0,11.799999999999999,186.75079979818733,214.9112478949334,-11.799999999999999,186.75079979818733,214.9112478949334,0.0,31
2023,09,11,15,21,05,554,0.6425106525421143,-71.41000366210938,-71.41000366210938,4.619999885559082,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.24531251192092896,-0.22777777910232544,0.7694462983090833,-0.4018939629538383,-0.004987843611153167,-0.011757366163762249,0.8655894842112063,0.5005913808486716,119.92564892882605,-1.1689757594892034,0.8802952326930621,0.0,0.0,11.799999999999999,183.67934625665643,211.30142799098223,-11.799999999999999,183.67934625665643,211.30142799098223,0.0,31
2023,09,11,15,21,05,598,0.6868457794189453,-71.33000183105469,-71.41000366210938,4.590000152587891,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.2445312738418579,-0.26111114025115967,0.7669961631047749,-0.4607053891336242,-0.0049907176900022615,-0.011754752403587058,0.8655915464467173,0.5005878476879453,119.9257770945699,-1.16939743241474,0.8798824204187075,0.0,0.0,11.799999999999999,188.27826042489804,216.57011662002833,-11.799999999999999,188.27826042489804,216.57011662002833,0.0,31
2023,09,11,15,21,05,645,0.7335236072540283,-71.30999755859375,-71.41000366210938,4.570000171661377,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.25078123807907104,-0.25277775526046753,0.7865973523693083,-0.4460025398901413,-0.004984286404970329,-0.011743322847745895,0.8655924419954115,0.5005866314814521,119.92593140077476,-1.1681024867955017,0.8791188929402125,0.0,0.0,11.799999999999999,186.9342411437093,215.1753008355667,-11.799999999999999,186.9342411437093,215.1753008355667,0.0,31
2023,09,11,15,21,05,686,0.7748410701751709,-71.30999755859375,-71.41000366210938,4.570000171661377,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.25859373807907104,-0.24166667461395264,0.8110987196765125,-0.42639882513158306,-0.0049848305786802105,-0.011751340477352526,0.8655942918122977,0.500583239275002,119.92666753907287,-1.1684555178689064,0.8798677035557988,0.0,0.0,11.799999999999999,185.38246589526574,213.58047395080834,-11.799999999999999,185.38246589526574,213.58047395080834,0.0,31
2023,09,11,15,21,05,728,0.8171069622039795,-71.22000122070312,-71.41000366210938,4.550000190734863,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.2632812261581421,-0.23888885974884033,0.8257993608503014,-0.42149780179087565,-0.004992181023030298,-0.011751699502573466,0.8655914914132522,0.5005879999364908,119.92575465420587,-1.1693676230037884,0.879495366593312,0.0,0.0,11.799999999999999,184.98578004703546,213.2270980256976,-11.799999999999999,184.98578004703546,213.2270980256976,0.0,31
2023,09,11,15,21,05,766,0.8542783260345459,-71.16999816894531,-71.41000366210938,4.550000190734863,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.2578125,-0.2638888955116272,0.8086486335337855,-0.4656062553854753,-0.005001392357047963,-0.011753386889218015,0.865590638639042,0.5005893429464702,119.92494667043887,-1.1699574904206536,0.8789309112876565,0.0,0.0,11.799999999999999,188.51728666947795,217.1568841067954,-11.799999999999999,188.51728666947795,217.1568841067954,0.0,31
2023,09,11,15,21,05,803,0.8914005756378174,-71.16999816894531,-71.41000366210938,4.550000190734863,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.2632812261581421,-0.24444442987442017,0.8257993608503014,-0.43129973706938507,-0.004998949071173013,-0.011753464181869568,0.8655957805491995,0.5005804743328803,119.92675111506114,-1.1701326503148521,0.879292428854946,0.0,0.0,11.799999999999999,185.77066281914287,214.13837222278335,-11.799999999999999,185.77066281914287,214.13837222278335,0.0,31
2023,09,11,15,21,05,848,0.9365277290344238,-71.11000061035156,-71.41836642646126,4.53000020980835,4.597626804489729,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.26093751192092896,-0.26944446563720703,0.8184491471984525,-0.4754080725392115,-0.004991563824224342,-0.011748105063982259,0.8655951212135724,0.5005818139417925,119.92657129704484,-1.1690939064498198,0.8791824777654371,0.0,0.0,11.799999999999999,188.65105754769604,217.33480504751927,-11.799999999999999,188.65105754769604,217.33480504751927,0.0,31
2023,09,11,15,21,05,889,0.9778063297271729,-71.11000061035156,-71.44000244140625,4.53000020980835,4.619999885559082,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.26171875,-0.25555557012557983,0.8208992214210767,-0.4509035313143973,-0.004962798730151428,-0.011750142011753414,0.8656020046105214,0.5005701493354496,119.92783267108773,-1.1661533463531513,0.8814744369970408,0.0,0.0,11.799999999999999,184.99223661979957,212.98984652107626,-11.799999999999999,184.99223661979957,212.98984652107626,0.0,31
2023,09,11,15,21,05,928,1.0162277221679688,-71.05999755859375,-71.41000366210938,4.53000020980835,4.619999885559082,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.2640625238418579,-0.2638888955116272,0.8282496129668686,-0.4656062553854753,-0.004967060526352131,-0.01174419311086188,0.8656033999240917,0.5005678338424826,119.92847324042755,-1.1665767765582022,0.8804555663467811,0.0,0.0,11.799999999999999,185.9784105296744,214.41057286002064,-11.799999999999999,185.9784105296744,214.41057286002064,0.0,31
2023,09,11,15,21,05,976,1.0647733211517334,-71.04000091552734,-71.36561996478095,4.510000228881836,4.590000152587891,6.267313003540039,6.267313003540039,3.527767989712297,3.527767989712297,-0.26249998807907104,-0.25833332538604736,0.8233492926413446,-0.45580441097791213,-0.004971207089360746,-0.011741350592681382,0.865600877678772,0.5005722209113025,119.9274693418272,-1.1668305188187595,0.8796354534372318,0.0,0.0,11.799999999999999,187.41450795349868,216.35741833640805,-11.799999999999999,187.41450795349868,216.35741833640805,0.0,31
