Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,09,06,11,31,11,527,0.45278358459472656,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1460937261581421,-0.14444446563720703,0.7200921763528612,-0.40049375983769775,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.289115654931557,1.515151706851271,-0.658,3.2891156549315568,1.515151706851271,0.0,28
2023,09,06,11,31,11,566,0.4916369915008545,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1468750238418579,-0.14722222089767456,0.7239427635485125,-0.40819524120168554,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.282995143348918,1.5137864069163283,-0.658,3.282995143348918,1.5137864069163283,0.0,28
2023,09,06,11,31,11,600,0.5258457660675049,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1460937261581421,-0.14444446563720703,0.7200921763528612,-0.40049375983769775,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.289115654931557,1.515151706851271,-0.658,3.2891156549315568,1.515151706851271,0.0,28
2023,09,06,11,31,11,639,0.5650720596313477,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14765626192092896,-0.14722222089767456,0.7277930504465419,-0.40819524120168554,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.282897242724134,1.5141452554303012,-0.658,3.2828972427241343,1.5141452554303012,0.0,28
2023,09,06,11,31,11,676,0.601494550704956,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14765626192092896,-0.14444446563720703,0.7277930504465419,-0.40049375983769775,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.288919625972943,1.5158702385322396,-0.658,3.2889196259729427,1.5158702385322396,0.0,28
2023,09,06,11,31,11,714,0.640021562576294,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14765626192092896,-0.14722222089767456,0.7277930504465419,-0.40819524120168554,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.282897242724134,1.5141452554303012,-0.658,3.2828972427241343,1.5141452554303012,0.0,28
2023,09,06,11,31,11,752,0.6773817539215088,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14765626192092896,-0.14444446563720703,0.7277930504465419,-0.40049375983769775,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.288919625972943,1.5158702385322396,-0.658,3.2889196259729427,1.5158702385322396,0.0,28
2023,09,06,11,31,11,793,0.7184662818908691,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14765626192092896,-0.14722222089767456,0.7277930504465419,-0.40819524120168554,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.282897242724134,1.5141452554303012,-0.658,3.2828972427241343,1.5141452554303012,0.0,28
2023,09,06,11,31,11,833,0.7590847015380859,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1484375,-0.14722222089767456,0.731643330770999,-0.40819524120168554,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.2827993420993495,1.5145041039442744,-0.658,3.2827993420993495,1.5145041039442744,0.0,28
2023,09,06,11,31,11,868,0.7940025329589844,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1484375,-0.14722222089767456,0.731643330770999,-0.40819524120168554,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.2827993420993495,1.5145041039442744,-0.658,3.2827993420993495,1.5145041039442744,0.0,28
2023,09,06,11,31,11,915,0.8403077125549316,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14765626192092896,-0.14722222089767456,0.7277930504465419,-0.40819524120168554,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.282897242724134,1.5141452554303012,-0.658,3.2828972427241343,1.5141452554303012,0.0,28
2023,09,06,11,31,11,950,0.8757107257843018,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14765626192092896,-0.1499999761581421,0.7277930504465419,-0.4158967078151401,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.276888376655807,1.5124241440361161,-0.658,3.2768883766558066,1.5124241440361161,0.0,28
2023,09,06,11,31,11,992,0.9169478416442871,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1468750238418579,-0.14444446563720703,0.7239427635485125,-0.40049375983769775,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.289017636713378,1.5155109863963456,-0.658,3.2890176367133783,1.5155109863963456,0.0,28
2023,09,06,11,31,12,032,0.9571962356567383,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14765626192092896,-0.1499999761581421,0.7277930504465419,-0.4158967078151401,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.276888376655807,1.5124241440361161,-0.658,3.2768883766558066,1.5124241440361161,0.0,28
2023,09,06,11,31,12,071,0.9965183734893799,15.260000228881836,15.260000228881836,6.440000057220459,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1468750238418579,-0.14444446563720703,0.7239427635485125,-0.40049375983769775,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.289017636713378,1.5155109863963456,-0.658,3.2890176367133783,1.5155109863963456,0.0,28
2023,09,06,11,31,12,116,1.041168212890625,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.1484375,-0.1499999761581421,0.731643330770999,-0.4158967078151401,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.276790585899521,1.5127825898340939,-0.658,3.276790585899521,1.5127825898340939,0.0,28
2023,09,06,11,31,12,154,1.0792360305786133,15.260000228881836,15.260000228881836,6.420000076293945,6.420000076293945,9.83425235748291,9.83425235748291,5.541064969407989,5.541064969407989,-0.14765626192092896,-0.14722222089767456,0.7277930504465419,-0.40819524120168554,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,5.282897242724134,1.5141452554303012,-0.658,3.2828972427241343,1.5141452554303012,0.0,28
