Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,selfPos[0],selfPos[1],selfPos[2],uavQuatDelayed[0],uavQuatDelayed[1],uavQuatDelayed[2],uavQuatDelayed[3],uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],target0[0],target0[1],target0[2],targetCnt0,target1[0],target1[1],target1[2],targetCnt1,target2[0],target2[1],target2[2],targetCnt2,target3[0],target3[1],target3[2],targetCnt3,target4[0],target4[1],target4[2],targetCnt4,target5[0],target5[1],target5[2],targetCnt5,target6[0],target6[1],target6[2],targetCnt6,target7[0],target7[1],target7[2],targetCnt7,target8[0],target8[1],target8[2],targetCnt8,target9[0],target9[1],target9[2],targetCnt9
2022,09,08,18,32,38,198,1.026611328125,41.06999969482422,40.53891983926862,2.7300000190734863,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.616500000000002,-0.0031231240810034415,-0.013647985688066749,0.9657098354453254,0.2592460073111936,-0.003112791801383433,-0.013669440534525469,0.9657128135319205,0.2592339073171881,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,249,1.078594446182251,41.099998474121094,40.60727716268029,2.7300000190734863,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.617400000000004,-0.0031316663641519095,-0.013655520968035949,0.9657080782126315,0.2592520531986994,-0.003108662266364899,-0.013672377851864431,0.96571169470146,0.25923796986480124,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,302,1.131082534790039,41.119998931884766,40.720001220703125,2.7300000190734863,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61872000000001,-0.003125896986705041,-0.01365455413658526,0.9657074231280584,0.2592546139121245,-0.0031065033637847246,-0.013665729651532415,0.9657116134080915,0.2592386491221607,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,354,1.183173418045044,41.13999938964844,40.790000915527344,2.7300000190734863,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.617620000000002,-0.003111555054554725,-0.013660496182228653,0.9657042997636978,0.25926610747859796,-0.0031153584882128932,-0.01365097445814601,0.9657141619746327,0.25922982621501295,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,406,1.2352898120880127,41.119998931884766,40.899823610619165,2.75,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.616040000000012,-0.0031099029880541627,-0.013659524485129514,0.9657061808719863,0.2592591717179689,-0.00312030600569707,-0.013651905740581002,0.9657144807457148,0.25922853013917224,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,458,1.2871346473693848,41.119998931884766,40.96779082481293,2.75,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.617560000000012,-0.003109385623267305,-0.01366893836483289,0.9657071259996511,0.25925516125724135,-0.0031184994666533985,-0.013646654955493652,0.9657177811114167,0.25921653306616843,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,510,1.339040994644165,41.119998931884766,41.018508313388494,2.75,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.618080000000006,-0.003103021809864176,-0.013669384666351602,0.9657112239670081,0.25923994885556073,-0.0031227561224078794,-0.013639939666002418,0.9657208244323436,0.25920549704399043,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,564,1.393613576889038,41.13999938964844,41.04999923706055,2.75,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.617280000000008,-0.003109166830931909,-0.013664375744229913,0.9657139023753438,0.25923016158642265,-0.00312714632507394,-0.013628129068270167,0.9657158348939541,0.25922465409183876,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,617,1.4457383155822754,41.119998931884766,41.09374260703719,2.7699999809265137,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61872000000001,-0.0031173364826033298,-0.013665610070432653,0.9657125178540898,0.2592351561315929,-0.00311595794765199,-0.013628800298861144,0.9657130000344223,0.2592353142860713,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,669,1.4980156421661377,41.119998931884766,41.1197614040213,2.7699999809265137,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.618700000000004,-0.0031031471192661457,-0.013664193058280868,0.9657102310600149,0.2592439197590465,-0.0031016765282802588,-0.013637532933707053,0.9657141948819885,0.2592305751674148,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,721,1.549776554107666,41.119998931884766,41.13999938964844,2.7899999618530273,2.7300000190734863,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.619740000000007,-0.003106079654966653,-0.013656288712683788,0.9657111698589181,0.25924080399792865,-0.0031074774034150743,-0.013633291096709034,0.9657134178878289,0.25923362333900096,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,773,1.6016511917114258,41.13999938964844,41.13473795861592,2.7899999618530273,2.735310578727804,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.620080000000002,-0.0031107303942298392,-0.013656138995694095,0.9657135816450912,0.2592317716838631,-0.0031036037535965917,-0.013634804891288068,0.9657086720845934,0.2592512688492157,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,825,1.654057264328003,41.13999938964844,41.119998931884766,2.809999942779541,2.75,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.62048,-0.0031175801207893876,-0.013647335813115611,0.9657172487965962,0.25921849142398723,-0.0031047349285143093,-0.013642741688741203,0.9657100566615081,0.2592456801627844,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,877,1.7059388160705566,41.13999938964844,41.119998931884766,2.8399999141693115,2.75,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.620380000000011,-0.0031239772744087796,-0.013644102136304721,0.9657178795822076,0.2592162346345769,-0.0030990483547641903,-0.013641713055961813,0.9657093510350774,0.2592484308295874,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,928,1.7576048374176025,41.13999938964844,41.12794840795799,2.8399999141693115,2.75,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.620680000000007,-0.0031266923045755565,-0.013635492783983282,0.9657212860258385,0.2592039637975681,-0.003101032599093557,-0.013643331319047675,0.9657122114721173,0.25923766647802277,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,38,981,1.8098905086517334,41.13999938964844,41.134161475360294,2.859999895095825,2.7564586129754534,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.620020000000011,-0.0031278411805376683,-0.01362816173349156,0.9657118590428279,0.25923945517872177,-0.003092523411927208,-0.01364295911514393,0.9657140215503444,0.2592310447199376,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,034,1.862229824066162,41.13999938964844,41.119998931884766,2.859999895095825,2.7699999809265137,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.615500000000011,-0.003108153628107458,-0.013634945578045616,0.9657138924094365,0.2592317604915014,-0.003088982572790743,-0.013641723244116267,0.9657123232586331,0.2592374785404481,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,086,1.9146661758422852,41.13999938964844,41.132101806284034,2.880000114440918,2.7899999618530273,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61654,-0.0031069582975553683,-0.013631480658334109,0.9657144389335054,0.2592299210749864,-0.003090158262749609,-0.013647431679686106,0.9657111597710554,0.2592414982677401,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,138,1.9667644500732422,41.13999938964844,41.12841130007289,2.880000114440918,2.7899999618530273,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.616800000000012,-0.0031097663295146347,-0.013630689079980513,0.9657131739709727,0.25923464137242663,-0.0030850209111130816,-0.013658460121894372,0.9657123676845548,0.25923647894184937,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,189,2.018620252609253,41.13999938964844,41.13999938964844,2.880000114440918,2.800947435001315,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.616380000000007,-0.003105501288152905,-0.013637954569230207,0.9657123379057729,0.2592374249090652,-0.003084004326754437,-0.013662644965907076,0.9657161441144609,0.2592222020710144,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,241,2.070129632949829,41.13999938964844,41.13999938964844,2.880000114440918,2.809999942779541,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.619260000000011,-0.0031042586105999,-0.01363604674791471,0.9657081430278839,0.2592531664169278,-0.003070294998073874,-0.013668974215187079,0.9657225256337318,0.2591982560051965,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,294,2.1225314140319824,41.13999938964844,41.13999938964844,2.9000000953674316,2.8399999141693115,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.620280000000008,-0.0031025136652347582,-0.01364088791869391,0.9657101011337649,0.2592456386401905,-0.003079263623675541,-0.01366189511465112,0.9657265641022669,0.25918347583255036,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,347,2.1763134002685547,41.15999984741211,41.13999938964844,2.9000000953674316,2.8582895861582562,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.618580000000009,-0.003102208619240258,-0.01364704798762224,0.9657142722776584,0.25922977973631595,-0.003081779130119491,-0.013651885119109362,0.9657270891124937,0.2591820171701682,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,399,2.227870464324951,41.15999984741211,41.13999938964844,2.9000000953674316,2.859999895095825,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.619160000000008,-0.0030880981387402954,-0.013639598082153393,0.9657126787510593,0.2592362766155542,-0.0030862807905585464,-0.013666290775504767,0.9657316362755681,0.2591642607765102,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,451,2.279770612716675,41.209999084472656,41.13999938964844,2.859999895095825,2.859999895095825,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.619140000000002,-0.0030863750447584835,-0.013648054536156006,0.9657112395539814,0.2592412133430447,-0.0030851048578734042,-0.01366017653994719,0.9657400737079015,0.25913315445841817,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,503,2.3322930335998535,41.22999954223633,41.13999938964844,2.859999895095825,2.880000114440918,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.617680000000007,-0.0030900960715944284,-0.01365227117657607,0.9657107512102056,0.2592427661382473,-0.0030947274913322408,-0.01366417118753658,0.965738318719659,0.25913936953700867,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,555,2.384599447250366,41.25,41.13999938964844,2.8399999141693115,2.880000114440918,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.617080000000001,-0.00308272611443298,-0.013661312830234492,0.9657123368811656,0.25923647067296673,-0.003093345130957906,-0.013662364466674163,0.9657403182094599,0.2591320296639759,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,608,2.4367849826812744,41.189998626708984,41.13999938964844,2.859999895095825,2.880000114440918,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61748,-0.0030730327532079924,-0.013668913796894144,0.9657167045303042,0.2592199140815381,-0.003094572329554492,-0.013665675961798508,0.965738084721135,0.25914016408453183,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,660,2.4886436462402344,41.209999084472656,41.13999938964844,2.859999895095825,2.8959803588107276,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61836000000001,-0.003070759177558582,-0.01366415175150415,0.965725613009158,0.2591870015511412,-0.0030967708580916884,-0.0136656623635147,0.965734832479757,0.25915225836892597,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,32,39,716,2.5432286262512207,41.209999084472656,41.15684363766016,2.859999895095825,2.9000000953674316,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.618340000000003,-0.0030800926746994456,-0.013656742226234142,0.9657295577788882,0.25917258275727106,-0.0030871378186548906,-0.013668941258838406,0.9657298426241384,0.2591707944389333,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
