Year,Month,Day,Hour,Minute,Second,Millisecond,TimestampSecond,usvEKFx[0][0],usvEKFx[1][0],usvEKFx[2][0],usvEKFx[3][0],usvEKFx[4][0],usvEKFx[5][0]
2024,01,08,15,21,23,668,1704698483.669059,99.51361286560028,-25.85607349960544,0.030298494357495542,0.0,0.0,0.0
2024,01,08,15,21,23,766,1704698483.766334,100.09372626071087,-23.921060668661358,0.7294345048673142,0.0,0.0,0.0
2024,01,08,15,21,23,864,1704698483.864893,100.32022853351283,-23.076406169967115,0.9930553889098869,0.0001708115682923576,0.0006500929084417936,0.00022806095017556023
2024,01,08,15,21,23,965,1704698483.965702,100.42842982490662,-22.658513600516724,1.1334554797581908,0.00036551532275313315,0.0014258714597822461,0.0005294425633845493
2024,01,08,15,21,24,065,1704698484.065262,100.48819445640262,-22.42475962334308,1.2208625407571925,0.0005560598946849427,0.002200135246997853,0.0008710506036988224
2024,01,08,15,21,24,165,1704698484.165253,100.52741421257143,-22.268359436328662,1.2779471546114434,0.0007451070630015424,0.0029868637133007147,0.001214846283851497
2024,01,08,15,21,24,264,1704698484.264833,100.55605797367346,-22.152650128236935,1.3192570724908974,0.0009386926366221915,0.0038048489658758285,0.0015685052162895646
2024,01,08,15,21,24,367,1704698484.367162,100.57327371616823,-22.08432639490318,1.3508645736043436,0.0010923474611809628,0.004446906708445196,0.0019312100396026355
2024,01,08,15,21,24,464,1704698484.464998,100.57865544558608,-22.06626903936634,1.3745617038953997,0.0011525664414142782,0.004668793565597059,0.002288238077291395
2024,01,08,15,21,24,569,1704698484.569062,100.58324556522152,-22.050490375732895,1.3936108868815027,0.0012157262278006773,0.004906574249435685,0.0026423480277255455
2024,01,08,15,21,24,666,1704698484.666519,100.5563311677401,-22.050159311657787,1.4112981374476208,0.0004758390499775305,0.004968356340538456,0.003075179579998779
2024,01,08,15,21,24,767,1704698484.767574,100.52784457439977,-22.076806920544527,1.4252712566969368,-0.000384602676547211,0.004437972809901632,0.0034801814515715585
2024,01,08,15,21,24,865,1704698484.865961,100.49657517415066,-22.096589962934758,1.4384825004102086,-0.0015297933214287616,0.004002863658770438,0.003940287120041761
2024,01,08,15,21,24,970,1704698484.970438,100.47050244111745,-22.109376796243282,1.4478914242708385,-0.002643872273788388,0.0036991733198415413,0.004324003594895565
2024,01,08,15,21,25,064,1704698485.064875,100.45908678807075,-22.131186602460772,1.4543511543644951,-0.003158542311607704,0.002964933205980721,0.004619184288719478
2024,01,08,15,21,25,167,1704698485.167374,100.44586154318672,-22.16452642647124,1.45930082723266,-0.0037888554968776742,0.0016881816977466347,0.004874172085928924
2024,01,08,15,21,25,264,1704698485.26488,100.42120685276451,-22.19857493395591,1.4654014505911108,-0.0052665443767234985,0.0002578093037167769,0.005252953625628665
2024,01,08,15,21,25,369,1704698485.36941,100.39865349922475,-22.231008487239514,1.469349773074764,-0.006762479355281829,-0.0012625199554772172,0.005535304334815725
2024,01,08,15,21,25,465,1704698485.465922,100.37647667364729,-22.26824846955274,1.471310238080484,-0.008392954270672484,-0.0032623762781432203,0.0057095954368353375
2024,01,08,15,21,25,569,1704698485.569625,100.35532112226998,-22.3073239427886,1.473560948102193,-0.010076614033256144,-0.005575965432947447,0.005919926570061708
2024,01,08,15,21,25,668,1704698485.668219,100.33187935243103,-22.34013451968347,1.4762075937694257,-0.012242215954955326,-0.0076946524090042556,0.006200968862778368
2024,01,08,15,21,25,766,1704698485.766684,100.31109192476549,-22.36724999512083,1.477895745298349,-0.014357426654263362,-0.009594159799544684,0.00641189163977273
2024,01,08,15,21,25,866,1704698485.86672,100.30093802300048,-22.392154039404286,1.4782127130601912,-0.015370499240889809,-0.011574911451929454,0.006461328722269226
2024,01,08,15,21,25,967,1704698485.967997,100.29192088133334,-22.41365268621716,1.4784829724266841,-0.01635945919546432,-0.013437517790543443,0.006508622151229053
2024,01,08,15,21,26,064,1704698486.064562,100.29295806119238,-22.428157090918756,1.477519549442831,-0.01604043472747516,-0.014885774685394936,0.006369981082904573
