Year,Month,Day,Hour,Minute,Second,Millisecond,TimestampSecond,usvEKFx[0][0],usvEKFx[1][0],usvEKFx[2][0],usvEKFx[3][0],usvEKFx[4][0],usvEKFx[5][0]
2024,02,05,15,48,09,469,1707133689.469205,-14.03017753569658,78.08795968609701,-2.7676516487133256,0.0,0.0,0.0
2024,02,05,15,48,09,622,1707133689.622708,-14.03017753569658,78.08795968609701,-2.7676516487133256,0.0,0.0,0.0
2024,02,05,15,48,09,782,1707133689.782308,-14.03017753569658,78.08795968609701,-2.7676516487133256,0.0,0.0,0.0
2024,02,05,15,48,09,927,1707133689.927867,-14.03017753569658,78.08795968609701,-2.7676516487133256,0.0,0.0,0.0
2024,02,05,15,48,10,121,1707133690.121656,-14.03017753569658,78.08795968609701,-2.7676516487133256,0.0,0.0,0.0
2024,02,05,15,48,10,301,1707133690.301837,-12.795657618055108,78.98309097238804,2.1452193829582393,0.01196024217603901,0.008672186499707255,0.04759674305676394
2024,02,05,15,48,10,460,1707133690.460407,-12.432872452989473,79.09445157316577,3.561567094380476,0.017217239748916938,0.010296714049524848,0.06879925506507684
2024,02,05,15,48,10,655,1707133690.655896,-12.432872452989473,79.09445157316577,3.561567094380476,0.017217239748916938,0.010296714049524848,0.06879925506507684
2024,02,05,15,48,10,844,1707133690.844617,-12.432872452989473,79.09445157316577,3.561567094380476,0.017217239748916938,0.010296714049524848,0.06879925506507684
2024,02,05,15,48,11,036,1707133691.03636,-13.171412614107844,78.98043727150554,4.168645602210786,-0.014535965549777326,0.00542400056248826,0.09746953553716063
2024,02,05,15,48,11,183,1707133691.183445,-13.171412614107844,78.98043727150554,4.168645602210786,-0.014535965549777326,0.00542400056248826,0.09746953553716063
2024,02,05,15,48,11,351,1707133691.351385,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,11,500,1707133691.500563,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,11,738,1707133691.738865,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,11,931,1707133691.931341,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,12,068,1707133692.06898,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,12,255,1707133692.255331,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,12,550,1707133692.550208,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,12,702,1707133692.702373,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,12,850,1707133692.850907,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,13,108,1707133693.108691,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,13,282,1707133693.28275,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,13,436,1707133693.436381,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,13,578,1707133693.578636,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,13,722,1707133693.72227,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,13,895,1707133693.895933,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,14,059,1707133694.05995,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,14,238,1707133694.238319,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,14,383,1707133694.383796,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,14,529,1707133694.529558,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,14,761,1707133694.761426,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,14,925,1707133694.925538,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,15,087,1707133695.087199,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,15,221,1707133695.221573,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,15,415,1707133695.415446,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,15,578,1707133695.579024,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,15,724,1707133695.724636,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,15,923,1707133695.923945,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,16,078,1707133696.078664,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,16,257,1707133696.258013,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,16,483,1707133696.484047,-13.55969958559088,78.9107070777321,4.512522223116813,-0.03929676470106902,0.0010127783271546417,0.12189882340467494
2024,02,05,15,48,42,047,1707133722.047214,-14.589924850686526,87.63593961633353,4.416458738933804,-0.5433253165000965,4.301894866570275,0.07301905977438894
2024,02,05,15,48,42,225,1707133722.225434,-19.084922097237715,128.6051427617653,4.2166738061521265,-0.8071391588460544,6.706399774007014,0.0612935785361243
2024,02,05,15,48,42,390,1707133722.39097,-18.724887755693388,128.64053705489565,4.167767934988822,-0.7852128559126657,6.708545231635065,0.05828976429857445
2024,02,05,15,48,42,527,1707133722.527787,-18.76616895887331,128.6279174180666,4.14792273624629,-0.7878279090398569,6.707734082666407,0.05700531805151676
