Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,cameraPlusPodYPR[0],cameraPlusPodYPR[1],cameraPlusPodYPR[2],uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,08,23,18,19,59,812,0.1826181411743164,-2.009999990463257,-2.009999990463257,4.4199981689453125,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3132812976837158,0.24166667461395264,2.151567113430815,0.9366633876116777,-0.13275795471615984,5.353356086197521,-0.18842776870266562,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.7237000000000002,7.724147191585346,-0.020356035461370735,-0.7237400000000003,5.724147191585346,-0.020356035461370735,0.0,4
2023,08,23,18,19,59,866,0.23946094512939453,-2.009999990463257,-2.009999990463257,4.4199981689453125,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3132812976837158,0.25,2.151567113430815,0.9689620932508989,-0.13265100878679478,5.3856347434957845,-0.18957061884868479,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.7282600000000001,7.725530488470727,-0.020375114991953273,-0.7282600000000001,5.725530488470727,-0.020375114991953273,0.0,4
2023,08,23,18,19,59,948,0.3212769031524658,-2.009999990463257,-2.009999990463257,4.4199981689453125,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3109375238418579,0.2527778148651123,2.1354704400681044,0.9797284824763496,-0.1165185412918486,5.396394449372542,-0.1899516012891784,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.7278,7.698948942704387,-0.018137587652532643,-0.7272200000000001,5.698948942704387,-0.018137587652532643,0.0,4
2023,08,23,18,20,00,046,0.4116230010986328,-2.009999990463257,-2.009999990463257,4.4199981689453125,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3125,0.2472221851348877,2.1462012827396393,0.9581957040254482,-0.12732089973325214,5.374875037382343,-0.18918964989791587,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.73178,7.790595282738966,-0.019808694425573283,-0.7329199999999999,5.790595282738966,-0.019808694425573283,0.0,4
2023,08,23,18,20,00,107,0.47911691665649414,-2.009999990463257,-2.009999990463257,4.4199981689453125,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3132812976837158,0.25,2.151567113430815,0.9689620932508989,-0.13265100878679478,5.3856347434957845,-0.18957061884868479,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.7317,7.732319738893131,-0.020393020786030728,-0.7289,5.732319738893131,-0.020393020786030728,0.0,4
2023,08,23,18,20,00,151,0.5226113796234131,-2.009999990463257,-2.009999990463257,4.4199981689453125,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3125,0.25,2.1462012827396393,0.9689620932508989,-0.12728517809561174,5.3856347434957845,-0.18957061884868479,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.7414399999999999,7.809521678353473,-0.01986201575420629,-0.7361799999999996,5.809521678353473,-0.01986201575420629,0.0,4
2023,08,23,18,20,00,234,0.6064596176147461,-2.009999990463257,-2.009999990463257,4.400001525878906,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3117187023162842,0.2472221851348877,2.1408354520484636,0.9581957040254482,-0.12195506904206908,5.374875037382317,-0.18918964989791587,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.7461600000000003,7.962342202872003,-0.019496408140500788,-0.7490800000000003,5.962342202872003,-0.019496408140500788,0.0,4
2023,08,23,18,20,00,315,0.6874446868896484,-2.009999990463257,-2.009999990463257,4.4199981689453125,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3148437738418579,0.25,2.16229795610235,0.9689620932508989,-0.1433818514583311,5.3856347434957845,-0.18957061884868479,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.74112,7.873248670220123,-0.022245811134184966,-0.7421800000000001,5.873248670220123,-0.022245811134184966,0.0,4
2023,08,23,18,20,00,394,0.7667007446289062,-2.009999990463257,-2.009999990463257,4.4199981689453125,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3125,0.25,2.1462012827396393,0.9689620932508989,-0.12728517809561174,5.3856347434957845,-0.18957061884868479,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.73918,7.84134618463599,-0.019942955262563792,-0.73918,5.84134618463599,-0.019942955262563792,0.0,4
2023,08,23,18,20,00,472,0.8451972007751465,-2.009999990463257,-2.009999990463257,4.4199981689453125,4.4199981689453125,13.735688209533691,13.735688209533691,7.751696746007191,7.751696746007191,0.3140624761581421,0.25,2.156932125411174,0.9689620932508989,-0.13801602076714806,5.3856347434957845,-0.18957061884868479,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.7360000000000002,7.807663759805077,-0.021326060092361734,-0.7360000000000002,5.807663759805077,-0.021326060092361734,0.0,4
