Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,cameraPlusPodYPR[0],cameraPlusPodYPR[1],cameraPlusPodYPR[2],uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,09,01,09,41,28,695,3.0776491165161133,11.850000381469727,11.75341382880614,2.4899978637695312,2.0500030517578125,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.4406249523162842,0.3333333730697632,0.6608751844682104,0.28126746510978456,-12.420860744866271,2.282389375067462,0.4750161350561053,0,0,0,1,0.0,0.0,0.0,0,0,45,1079.5943419928617,-237.60018737927385,-45.0,1079.5943419928617,-237.60018737927385,0.0,28
2023,09,01,09,41,28,723,3.1056275367736816,11.869999885559082,11.760000228881836,2.5199966430664062,2.0500030517578125,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.4437500238418579,0.3222222328186035,0.6655623502995667,0.2718918594686749,-12.434956201923665,2.2731322772503804,0.4734799500623561,0,0,0,1,0.0,0.0,0.0,0,0,45,1083.9004742966893,-238.82883192100545,-45.0,1083.9004742966893,-238.82883192100545,0.0,28
2023,09,01,09,41,28,761,3.143979787826538,11.869999885559082,11.739999771118164,2.5199966430664062,2.0500030517578125,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.44921875,0.31111109256744385,0.6737646670080721,0.26251625382756527,-12.42306735595817,2.2641182500421664,0.4707753839219385,0,0,0,1,0.0,0.0,0.0,0,0,45,1088.3508866477368,-239.57451080293765,-45.0,1088.3508866477368,-239.57451080293765,0.0,28
2023,09,01,09,41,28,800,3.1834003925323486,11.869999885559082,11.742394925764646,2.470001220703125,2.0556131087916145,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.4421875476837158,0.2999999523162842,0.6632188567824358,0.25314064818645565,-12.413273847090723,2.2563203064753385,0.4691857765546945,0,0,0,1,0.0,0.0,0.0,0,0,45,1092.1517167718425,-240.216474312584,-45.0,1092.1517167718425,-240.216474312584,0.0,28
2023,09,01,09,41,28,840,3.2235734462738037,11.850000381469727,11.760000228881836,2.410003662109375,2.0999984741210938,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.4468749761581421,0.2944444417953491,0.6702493373338285,0.24845289566043685,-12.439859438985925,2.299130415535021,0.47890111795285617,0,0,0,1,0.0,0.0,0.0,0,0,45,1071.611781562507,-236.21335966322755,-45.0,1071.611781562507,-236.21335966322755,0.0,28
2023,09,01,09,41,28,881,3.263970136642456,11.850000381469727,11.760000228881836,2.410003662109375,2.1399993896484375,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.4390624761581421,0.28888893127441406,0.6585316909510794,0.24376514313441808,-12.42843316832175,2.33370112631775,0.48611016355657183,0,0,0,1,0.0,0.0,0.0,0,0,45,1055.7639999863934,-232.49380040383377,-45.0,1055.7639999863934,-232.49380040383377,0.0,28
2023,09,01,09,41,28,921,3.3042213916778564,11.880000114440918,11.829999923706055,2.2699966430664062,2.243829125902776,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.4460937976837158,0.28333330154418945,0.6690776799738103,0.23907729001932723,-12.509821673494708,2.423520373980919,0.5079338698145714,0,0,0,1,0.0,0.0,0.0,0,0,45,1016.0153350180098,-225.2396486816135,-45.0,1016.0153350180098,-225.2396486816135,0.0,28
2023,09,01,09,41,28,961,3.3438689708709717,11.869999885559082,11.829999923706055,2.2099990844726562,2.3199996948242188,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.4390624761581421,0.27222228050231934,0.6585316909510794,0.22970178496728966,-12.499924001417984,2.4955116384659033,0.523041406293655,0,0,0,1,0.0,0.0,0.0,0,0,45,986.7052100759328,-218.55186971473177,-45.0,986.7052100759328,-218.55186971473177,0.0,28
2023,09,01,09,41,29,003,3.386216640472412,11.880000114440918,11.850000381469727,2.1399993896484375,2.3600006103515625,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.4476562738418579,0.2638888359069824,0.6714211734909412,0.2226700052946534,-12.533129327085435,2.527594058364398,0.5306962506736326,0,0,0,1,0.0,0.0,0.0,0,0,45,973.9710760067388,-216.3184394700312,-45.0,973.9710760067388,-216.3184394700312,0.0,28
2023,09,01,09,41,29,041,3.424025058746338,11.850000381469727,11.86911207187044,2.0999984741210938,2.43308488435521,2.9997174739837646,2.9997174739837646,1.6876045894805631,1.6876045894805631,0.4421875476837158,0.25833332538604736,0.6632188567824358,0.2179822527686346,-12.544794543296176,2.5893728584596993,0.5445950451048894,0,0,0,1,0.0,0.0,0.0,0,0,45,950.5911851554537,-211.3188564498746,-45.00000000000001,950.5911851554537,-211.3188564498746,-7.105427357601002e-15,28
