Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,pixelX,pixelY,cameraYaw,cameraPitch,uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],uavEuler[0],uavEuler[1],uavEuler[2],selfPos[0],selfPos[1],selfPos[2],targetPosRel[0],targetPosRel[1],targetPosRel[2],targetPosAbs[0],targetPosAbs[1],targetPosAbs[2],targetId
2023,09,06,12,56,00,288,0.4348161220550537,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07343745231628418,0.25555551052093506,-0.4223144220646748,0.8266160231004388,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.425824615321586,-0.0005339125199110776,-0.658,2.425824615321586,-0.0005339125199110776,0.0,6
2023,09,06,12,56,00,326,0.47429847717285156,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07421875,0.25555551052093506,-0.4268072404776,0.8266160231004388,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.425827187064234,-0.0008847395795899039,-0.658,2.4258271870642343,-0.0008847395795899039,0.0,6
2023,09,06,12,56,00,364,0.5121052265167236,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07343745231628418,0.25555551052093506,-0.4223144220646748,0.8266160231004388,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.425824615321586,-0.0005339125199110776,-0.658,2.425824615321586,-0.0005339125199110776,0.0,6
2023,09,06,12,56,00,403,0.5506401062011719,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07421875,0.25555551052093506,-0.4268072404776,0.8266160231004388,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.425827187064234,-0.0008847395795899039,-0.658,2.4258271870642343,-0.0008847395795899039,0.0,6
2023,09,06,12,56,00,445,0.5922942161560059,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07343745231628418,0.2527778148651123,-0.4223144220646748,0.8176325568095405,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.430600182837328,-0.0005337937855818759,-0.658,2.4306001828373276,-0.0005337937855818759,0.0,6
2023,09,06,12,56,00,487,0.6348216533660889,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07500004768371582,0.25555551052093506,-0.4313000536417042,0.8266160231004388,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.4258297588068825,-0.0012355666392687289,-0.658,2.4258297588068825,-0.0012355666392687289,0.0,6
2023,09,06,12,56,00,531,0.6781916618347168,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07265627384185791,0.25555551052093506,-0.41782228396720084,0.8266160231004388,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.425822043971332,-0.00018313898892613467,-0.658,2.4258220439713316,-0.00018313898892613467,0.0,6
2023,09,06,12,56,00,570,0.7172343730926514,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07343745231628418,0.25555551052093506,-0.4223144220646748,0.8266160231004388,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.425824615321586,-0.0005339125199110776,-0.658,2.425824615321586,-0.0005339125199110776,0.0,6
2023,09,06,12,56,00,610,0.7582252025604248,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07343745231628418,0.25555551052093506,-0.4223144220646748,0.8266160231004388,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.425824615321586,-0.0005339125199110776,-0.658,2.425824615321586,-0.0005339125199110776,0.0,6
2023,09,06,12,56,00,650,0.797579288482666,0.41999998688697815,0.41999998688697815,7.630000114440918,7.630000114440918,11.463153839111328,11.463153839111328,6.462758007729401,6.462758007729401,0.07343745231628418,0.25555551052093506,-0.4223144220646748,0.8266160231004388,0,0,0,1,0.0,0.0,0.0,-2.0,0.0,0.658,4.425824615321586,-0.0005339125199110776,-0.658,2.425824615321586,-0.0005339125199110776,0.0,6
