Year,Month,Day,Hour,Minute,Second,Millisecond,rosTime,podYaw,podYawDelayed,podPitch,podPitchDelayed,podHfov,podHfovDelayed,podVfov,podVfovDelayed,selfPos[0],selfPos[1],selfPos[2],uavQuatDelayed[0],uavQuatDelayed[1],uavQuatDelayed[2],uavQuatDelayed[3],uavQuat[0],uavQuat[1],uavQuat[2],uavQuat[3],target0[0],target0[1],target0[2],targetCnt0,target1[0],target1[1],target1[2],targetCnt1,target2[0],target2[1],target2[2],targetCnt2,target3[0],target3[1],target3[2],targetCnt3,target4[0],target4[1],target4[2],targetCnt4,target5[0],target5[1],target5[2],targetCnt5,target6[0],target6[1],target6[2],targetCnt6,target7[0],target7[1],target7[2],targetCnt7,target8[0],target8[1],target8[2],targetCnt8,target9[0],target9[1],target9[2],targetCnt9
2022,09,08,18,34,20,103,1.0217952728271484,-41.529998779296875,-41.619998931884766,2.7899999618530273,2.880000114440918,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.620560000000012,-0.004812676395991639,-0.01016911542905949,0.9649270455359181,0.26227699866862536,-0.004794002502004916,-0.010209038816624856,0.9649102656099057,0.2623375161639538,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,155,1.0744473934173584,-41.58000183105469,-41.619998931884766,2.809999942779541,2.8972369843508945,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61854000000001,-0.004811337486555834,-0.010173641930750805,0.9649235836840405,0.26228958365097893,-0.004788427345293269,-0.010203499313019952,0.9649053086222902,0.2623560652202481,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,207,1.126133918762207,-41.58000183105469,-41.619998931884766,2.8399999141693115,2.9000000953674316,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61806,-0.004807361914399823,-0.010174380800996538,0.9649241136343977,0.26228767827256455,-0.004777808169993562,-0.010209123632068474,0.9649007485663125,0.26237281063388734,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,259,1.1780436038970947,-41.58000183105469,-41.617451819902456,2.8399999141693115,2.9000000953674316,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.619960000000006,-0.00480316298977361,-0.01018156359584829,0.9649234604242396,0.2622898795435084,-0.004786038374556911,-0.010213655358837547,0.9648993788480731,0.2623775214828642,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,311,1.2298986911773682,-41.54999923706055,-41.593999403417435,2.8399999141693115,2.8937129643685187,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61976,-0.004810300238682472,-0.010189255276393467,0.9649218265020636,0.2622954609375613,-0.004778442216324242,-0.010226928417130668,0.964894610614646,0.26239467759835916,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,363,1.2825324535369873,-41.58000183105469,-41.58000183105469,2.859999895095825,2.8714416710691393,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.62006000000001,-0.004811245723540476,-0.010191011077449382,0.9649207265988512,0.2622994216306089,-0.00477656333783877,-0.010231105690098713,0.964894299673196,0.2623956923754853,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,415,1.3343501091003418,-41.54999923706055,-41.54999923706055,2.859999895095825,2.8399999141693115,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.622060000000005,-0.004812484273591956,-0.010197510625050716,0.9649148814273595,0.26232064800963184,-0.004791533743855654,-0.010224141770212707,0.9648934922181646,0.2623986600660891,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,467,1.3868556022644043,-41.54999923706055,-41.54999923706055,2.859999895095825,2.809999942779541,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.621100000000013,-0.004802448878532619,-0.010208428244660537,0.9649132650055111,0.26232635302986024,-0.0047952953991138945,-0.010222414655847435,0.9648913616461962,0.2624064930621738,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,521,1.4402031898498535,-41.54999923706055,-41.577157146501676,2.880000114440918,2.807386095588648,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.617260000000002,-0.004790680850607668,-0.010207340158396729,0.9649064998540098,0.2623514934650882,-0.004802457881714084,-0.010218227440775258,0.9648899263177845,0.26241180292952415,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,573,1.492211103439331,-41.54999923706055,-41.58000183105469,2.880000114440918,2.809999942779541,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.618320000000011,-0.004783698595412199,-0.010205745928917707,0.9649043549431165,0.2623595715608462,-0.004799288973217439,-0.010206775883204863,0.9648901295040107,0.2624115594579535,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,625,1.5448529720306396,-41.54999923706055,-41.58000183105469,2.9000000953674316,2.8399999141693115,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.618020000000001,-0.004781895376258901,-0.010211562960700216,0.9649026261253989,0.26236573624392895,-0.004788789482214767,-0.010216939041391947,0.9648874858481683,0.26242107633633455,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,677,1.5966532230377197,-41.54999923706055,-41.57581146265904,2.9200000762939453,2.8399999141693115,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.617500000000007,-0.004780778915289099,-0.0102240304127213,0.964896366681009,0.2623882903653873,-0.004801744605472364,-0.010214580925671447,0.964888731619665,0.26241635082183956,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,730,1.6490750312805176,-41.54999923706055,-41.58000183105469,2.9200000762939453,2.859999895095825,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.618300000000005,-0.004780358388352922,-0.010235825458231,0.964895131844124,0.2623923790706927,-0.004790548152609307,-0.010226350688106102,0.9648848150423417,0.2624304976573939,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,781,1.7008450031280518,-41.58000183105469,-41.54999923706055,2.880000114440918,2.859999895095825,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61842,-0.004777770739948271,-0.010227561931460516,0.9648931504920122,0.2624000343317315,-0.00478840995212543,-0.010234219835600399,0.9648786593510574,0.26245286167880355,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,834,1.7530574798583984,-41.599998474121094,-41.56601540109142,2.859999895095825,2.859999895095825,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.61702000000001,-0.004793700939688014,-0.01022265579313371,0.9648910659344242,0.2624076001562581,-0.0047840540367274295,-0.010249585382727463,0.9648807300074105,0.2624447288227037,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,886,1.8051912784576416,-41.599998474121094,-41.54999923706055,2.8399999141693115,2.8727987730063087,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.6173,-0.004799833230491832,-0.01022264297670572,0.9648897562259049,0.2624123044025261,-0.00478571578109965,-0.010254512743343724,0.9648740099817518,0.26246921106025645,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,939,1.857668399810791,-41.599998474121094,-41.54999923706055,2.809999942779541,2.880000114440918,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.616200000000006,-0.004795426423508962,-0.01021023533590231,0.9648883128308577,0.26241817532751605,-0.004779388197421401,-0.010258179136908926,0.9648715858826467,0.26247809425847285,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,20,991,1.9100086688995361,-41.63999938964844,-41.54999923706055,2.8399999141693115,2.880000114440918,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.616579999999999,-0.004788448355737968,-0.010214490056293948,0.9648909718455231,0.262408360015904,-0.004789071748920993,-0.010248199189785038,0.9648717301499211,0.26247777727390176,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
2022,09,08,18,34,21,043,1.9617514610290527,-41.619998931884766,-41.54999923706055,2.859999895095825,2.9017433031805893,6.892602443695068,6.892602443695068,3.8802875782387543,3.8802875782387543,0.0,0.0,8.616200000000006,-0.004793527020182366,-0.010211952992215521,0.9648876392056028,0.2624206200416234,-0.0047884779253693326,-0.010241789077085386,0.9648688648552293,0.262488570929555,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
