Year,Month,Day,Hour,Minute,Second,Millisecond,TimestampSecond,usvEKFx[0][0],usvEKFx[1][0],usvEKFx[2][0],usvEKFx[3][0],usvEKFx[4][0],usvEKFx[5][0]
2023,12,07,13,54,56,853,1701928496.853085,-16.539354103743886,7.151657063716089,-1.9831649686120691,0.0,0.0,0.0
2023,12,07,13,54,56,963,1701928496.963224,-16.25669009647254,7.285194882802247,-2.141634964143374,0.0,0.0,0.0
2023,12,07,13,54,57,048,1701928497.048584,-16.13482773696163,7.304805813235884,-2.1081060740267876,0.0004838694395567936,0.000548151967729113,-0.00012296775681835384
2023,12,07,13,54,57,148,1701928497.148213,-16.11077636817575,7.252408784683451,-2.089892681846289,0.0002946657626756286,-0.00023998699764211896,-0.00015920695169002478
2023,12,07,13,54,57,249,1701928497.249736,-16.078961654425576,7.2170988438189765,-2.0685528648210045,0.0001608167566407404,-0.001123853071044026,-0.00014918140897068725
2023,12,07,13,54,57,359,1701928497.359904,-16.056925448277816,7.187265229221042,-2.0588276140598865,1.9971857901707223e-05,-0.0026120293531653096,-0.0005246648266174713
2023,12,07,13,54,57,447,1701928497.447675,-16.121075849541878,7.219515362056531,-2.1063106435555117,-0.00017022322461558975,-0.0020863380484180383,-0.0016313248729580823
2023,12,07,13,54,57,583,1701928497.583609,-16.17495870731132,7.235148880911412,-2.1394262432092543,-0.0012295631582274762,-0.002945987027909885,-0.00231359902979245
2023,12,07,13,54,57,646,1701928497.646892,-16.132631186796406,7.2082284933453815,-2.1127292811894014,-0.0009530691536335309,-0.0051315139787195254,-0.0019467323398815082
2023,12,07,13,54,57,750,1701928497.751003,-16.09345596430316,7.194554475680632,-2.0937310214037637,0.0007568544418033429,-0.004806916832326923,-0.002344639149846249
2023,12,07,13,54,57,845,1701928497.845366,-16.103696521960856,7.172384198023401,-2.0752124907305594,-0.0052636646901188635,-0.011739688107824562,0.002946779034041307
2023,12,07,13,54,57,943,1701928497.943597,-16.111368762390207,7.154498385207855,-2.059762592722576,-0.011041177192734408,-0.018316335676034877,0.008122638327868283
2023,12,07,13,54,58,045,1701928498.046248,-16.20263614859531,7.195214777147086,-2.1216813214592705,-0.0136053794534602,-0.017176849447661645,0.0035206053596729767
2023,12,07,13,54,58,162,1701928498.162899,-16.278550020485643,7.239809270326903,-2.1723763917414014,-0.014603199810282116,-0.010288561009903472,0.0004543153868293965
2023,12,07,13,54,58,249,1701928498.249772,-16.29311889294397,7.255612760275775,-2.1853669946271364,-0.012572073133934464,-0.004333486826619184,-0.0012885140005944565
2023,12,07,13,54,58,375,1701928498.375367,-16.308571500947835,7.2607868917546226,-2.1980257572963304,-0.012979417958861959,-0.005554797944578057,-0.004140100039211851
2023,12,07,13,54,58,449,1701928498.449715,-16.320429461420414,7.269725960212407,-2.20902357652464,-0.01169320305133362,-0.002717116121224287,-0.006840758515658917
2023,12,07,13,54,58,559,1701928498.559951,-16.333829012177528,7.272484117443179,-2.217983675044534,-0.013371605644019149,-0.005312285116389907,-0.008633334364062918
2023,12,07,13,54,58,646,1701928498.646622,-16.356208775245,7.285948528999237,-2.2323936525882813,-0.01407368344776673,-0.0009432262994153867,-0.009814358991780847
2023,12,07,13,54,58,763,1701928498.763314,-16.377482273027315,7.294159444710369,-2.2461118715140964,-0.016290084925022975,-0.0015676423127432895,-0.0119822321630784
2023,12,07,13,54,58,852,1701928498.852755,-16.34917723796389,7.279957788411467,-2.2299758666519356,-0.012933740982858023,-0.00538066916067378,-0.01182508635888915
2023,12,07,13,54,58,951,1701928498.95134,-16.325532755712057,7.26313024846808,-2.2148164470471823,-0.012918568577269338,-0.015219807850366831,-0.0108739682919051
2023,12,07,13,54,59,053,1701928499.053797,-16.31469511942757,7.249319549167182,-2.207736487693757,-0.01567929132264859,-0.02926789547465349,-0.011899659375553479
2023,12,07,13,54,59,151,1701928499.151594,-16.304458398689693,7.2366450912780085,-2.2015987139823854,-0.01795542901112447,-0.0432530722979009,-0.013634800866637422
2023,12,07,13,54,59,250,1701928499.250752,-16.3162898788157,7.234672640588783,-2.209301144577816,-0.02321345777813686,-0.05516654018231594,-0.017729940631094232
2023,12,07,13,54,59,349,1701928499.350024,-16.327239386267166,7.232687344442624,-2.2164361214098824,-0.028512496449363583,-0.06726317458530451,-0.021855870603586493
2023,12,07,13,54,59,451,1701928499.451959,-16.337779564898298,7.229889078076463,-2.2230124022338598,-0.03473703874021288,-0.08138062629216111,-0.02591692930506888
2023,12,07,13,54,59,552,1701928499.553068,-16.347002004321347,7.228208654750837,-2.2293567514048935,-0.039606996443160764,-0.09324319842856313,-0.030567284640580443
2023,12,07,13,54,59,658,1701928499.658557,-16.315734109470686,7.209674089474556,-2.210628511522028,-0.03556918411898843,-0.10685862157647383,-0.029470146847838358
2023,12,07,13,54,59,750,1701928499.750307,-16.285075734978328,7.196603176973836,-2.1927836482884393,-0.026952465526824405,-0.10902218474814906,-0.02708450733906757
2023,12,07,13,54,59,843,1701928499.843302,-16.26270066299289,7.1874271963516945,-2.1823498216608312,-0.017338092706847948,-0.1109668569865902,-0.031028977060978742
2023,12,07,13,54,59,950,1701928499.950832,-16.24136250483065,7.18168739999928,-2.1714779465943175,-0.0063694010069738835,-0.10432291291824877,-0.03124906154377631
2023,12,07,13,55,00,057,1701928500.05805,-16.22457853122617,7.175298201097893,-2.16254390469156,0.0007546328167429613,-0.10397991127066651,-0.031411872859019696
2023,12,07,13,55,00,177,1701928500.177997,-16.20893541334624,7.168584865389405,-2.1542809139657324,0.0073570011203548885,-0.10602732766628752,-0.03212584575084245
2023,12,07,13,55,00,243,1701928500.243334,-16.22938605119366,7.178086775779244,-2.1682365447805694,0.0028842616907524023,-0.10259914816853387,-0.039932235272093365
2023,12,07,13,55,00,342,1701928500.342213,-16.24932630971316,7.186176956004565,-2.1810354839482087,-0.0037806438664196437,-0.10261803579042891,-0.045988819265563176
2023,12,07,13,55,00,451,1701928500.451358,-16.26819582320464,7.1933199408860675,-2.1934328238171723,-0.010542114267433728,-0.10456568947144576,-0.05321109952884713
2023,12,07,13,55,00,569,1701928500.569636,-16.286283613733524,7.199926981995728,-2.2050172882618195,-0.01816899320861566,-0.10716708923050426,-0.05975054901802524
2023,12,07,13,55,00,652,1701928500.652163,-16.303390988761425,7.2060456020834796,-2.216220319599548,-0.02570905383991661,-0.11038723836797892,-0.06732544933722406
2023,12,07,13,55,00,760,1701928500.760915,-16.319529338449,7.211374129978117,-2.2272743783328672,-0.032732673894952,-0.11558152271907797,-0.07666610346965418
2023,12,07,13,55,00,842,1701928500.842231,-16.316775510754002,7.205799061629438,-2.226308848423703,-0.035498685005594624,-0.13476301366634802,-0.08186050212415955
2023,12,07,13,55,00,939,1701928500.939179,-16.314079321507744,7.200670745655643,-2.2253796826893666,-0.03782354942882345,-0.1525309703955745,-0.0868532717150447
2023,12,07,13,55,01,046,1701928501.046424,-16.336675720246628,7.211018983972111,-2.2420132901651337,-0.04335321164173432,-0.14865325517435285,-0.1037533850206044
2023,12,07,13,55,01,136,1701928501.13655,-16.359967171101665,7.2201772057080955,-2.2559618892194537,-0.05714071346775596,-0.14871465152487515,-0.11016849506663752
2023,12,07,13,55,01,242,1701928501.242198,-16.381850574648176,7.229936927818661,-2.2692390241699814,-0.068722268210072,-0.1434703960710738,-0.11619017417429828
2023,12,07,13,55,01,341,1701928501.341138,-16.402537348530974,7.239850311072938,-2.281984367667306,-0.07891092888395794,-0.13508933247216776,-0.12243458920535101
2023,12,07,13,55,01,442,1701928501.442302,-16.425806780679984,7.25475978813015,-2.2975096722561674,-0.08313529441327863,-0.10762193102929436,-0.1316892600990446
2023,12,07,13,55,01,537,1701928501.537705,-16.449219825991882,7.268216959083915,-2.3113478020777025,-0.09362596460932703,-0.0853554353221932,-0.1346647752575601
2023,12,07,13,55,01,640,1701928501.640363,-16.458540701519556,7.276503828300988,-2.3166672041125183,-0.09396477651290179,-0.060618585229100685,-0.132289581569614
2023,12,07,13,55,01,739,1701928501.739575,-16.467296537409798,7.284222201431096,-2.3221725759677905,-0.09337748599832843,-0.037525802708338954,-0.13255682833670693
2023,12,07,13,55,01,838,1701928501.838308,-16.491203308601257,7.297408818194166,-2.3373496776523006,-0.10406622232574962,-0.01679211528782862,-0.1418917383787589
2023,12,07,13,55,01,941,1701928501.941247,-16.514737844759207,7.308885825522786,-2.3519193380616454,-0.11830078660099783,-0.0039998599713623375,-0.15104860558058858
2023,12,07,13,55,02,034,1701928502.034059,-16.53461926546613,7.3185424608291445,-2.3639162175111523,-0.13160867657753886,0.007266285145070311,-0.1575186983263865
2023,12,07,13,55,02,138,1701928502.138946,-16.55246603427673,7.330307348118849,-2.3757821603731246,-0.1361020932169414,0.034965679279428744,-0.16608366829197793
2023,12,07,13,55,02,247,1701928502.247942,-16.58056581144605,7.343606624471175,-2.393676993255578,-0.15458311102499164,0.04869186033396136,-0.18141385605443547
2023,12,07,13,55,02,337,1701928502.337816,-16.60644192705627,7.358394556866021,-2.4115248258207136,-0.16459584992113813,0.07633205143500918,-0.20102031903061346
2023,12,07,13,55,02,438,1701928502.438236,-16.632192454008813,7.372423059041438,-2.4277799205104995,-0.17988992257294473,0.10164272693077657,-0.21315273291342193
2023,12,07,13,55,02,538,1701928502.538946,-16.657259903753843,7.385651967424622,-2.4434171033895593,-0.1966457768936508,0.12436539932004219,-0.22479398380269203
2023,12,07,13,55,02,636,1701928502.636998,-16.668952221571278,7.3908767893538485,-2.4500636221531122,-0.20817249854851838,0.12967898133675423,-0.2276633995998869
2023,12,07,13,55,02,733,1701928502.733757,-16.67938557478421,7.398692923744027,-2.4560048908858367,-0.2127878491308757,0.15597087040230923,-0.2267014999187607
2023,12,07,13,55,02,838,1701928502.838109,-16.70293488074146,7.410666733233772,-2.469947105038059,-0.23311637610594543,0.17667598546357866,-0.2346956919408017
2023,12,07,13,55,02,935,1701928502.935061,-16.725893873185168,7.4224183015498255,-2.4831417513186196,-0.2545765892703046,0.19843211586734297,-0.2402461176500587
2023,12,07,13,55,03,036,1701928503.03615,-16.735363512115473,7.4280446240536895,-2.488469295519984,-0.26245496506321087,0.21333163866688282,-0.2409460591659718
2023,12,07,13,55,03,137,1701928503.138013,-16.74293310710274,7.437868268876972,-2.4931418082178487,-0.25704818815286357,0.2637940290675248,-0.2375858927603747
2023,12,07,13,55,03,232,1701928503.232988,-16.76282782059432,7.452062794354779,-2.505285063868432,-0.2671449843914664,0.31282416374053107,-0.24270499429826722
2023,12,07,13,55,03,340,1701928503.340236,-16.782369223336392,7.464634741104392,-2.517466435661516,-0.27953709788625497,0.35114435009367906,-0.2514092505722965
2023,12,07,13,55,03,436,1701928503.436733,-16.79952791623938,7.474639730475252,-2.5277524357516787,-0.29427423086234766,0.3781036539737247,-0.2579166203730609
2023,12,07,13,55,03,537,1701928503.537369,-16.816023253679717,7.48478384801868,-2.5377072915772976,-0.3075971451038232,0.4085302318952927,-0.264190246153318
2023,12,07,13,55,03,633,1701928503.634069,-16.831226010516055,7.493529180157073,-2.5465722304965466,-0.32253885306902164,0.4327487257247034,-0.2688401509443629
2023,12,07,13,55,03,746,1701928503.746986,-16.84651884116096,7.50081418181277,-2.5552339771503925,-0.3420318109610344,0.445778687942682,-0.27392319172857077
2023,12,07,13,55,03,833,1701928503.834013,-16.836412502347777,7.496875397665542,-2.548386474612999,-0.33024839930886146,0.4455741131819598,-0.26104101371606764
2023,12,07,13,55,03,936,1701928503.936271,-16.82732517064232,7.491159217968461,-2.541913356840644,-0.3252790776186856,0.4279410884543466,-0.24997309728068393
2023,12,07,13,55,04,032,1701928504.032973,-16.818300473971924,7.485584081902921,-2.535874122854189,-0.31865155238193194,0.4104236233465656,-0.24147667115438623
2023,12,07,13,55,04,145,1701928504.145568,-16.836751843816675,7.492908497006828,-2.5464373380704535,-0.3476475683797293,0.41504553333499306,-0.2516216139803425
2023,12,07,13,55,04,237,1701928504.237229,-16.855136306277387,7.498049175086696,-2.5574528459311305,-0.38066083932860934,0.40077726076776543,-0.2688990885021944
2023,12,07,13,55,04,334,1701928504.334983,-16.874870159548898,7.507001887833838,-2.5704756385853647,-0.4049185065060072,0.41331820040888745,-0.2921057061860776
2023,12,07,13,55,04,434,1701928504.435029,-16.89494822840156,7.515223635746992,-2.5822731510777177,-0.43704881629625647,0.42074623343617873,-0.3061691130291049
2023,12,07,13,55,04,548,1701928504.548999,-16.913427327310124,7.523034440037687,-2.5930483685494967,-0.466979038075833,0.4300807380995314,-0.31845149322070515
2023,12,07,13,55,04,642,1701928504.642448,-16.93176072681871,7.533531235069115,-2.603726805681327,-0.4910955791135291,0.46425880390878,-0.32698244983828545
2023,12,07,13,55,04,737,1701928504.738001,-16.949508554582337,7.543304400741511,-2.614616520866138,-0.5139575505085768,0.4934244925076411,-0.34047750086249073
2023,12,07,13,55,04,836,1701928504.836764,-16.966138814875432,7.551299612320699,-2.624872248283489,-0.5385284255746693,0.5104970765445848,-0.3555976214651212
2023,12,07,13,55,04,938,1701928504.938736,-16.982439140680835,7.559334400309327,-2.6346371592417266,-0.563651951932151,0.5297891859334505,-0.36809239311329334
2023,12,07,13,55,05,036,1701928505.036211,-16.990219402691682,7.566694844109442,-2.640007224783848,-0.5648656193205142,0.5708294451790511,-0.3747491401494615
