Year,Month,Day,Hour,Minute,Second,Millisecond,TimestampSecond,usvEKFx[0][0],usvEKFx[1][0],usvEKFx[2][0],usvEKFx[3][0],usvEKFx[4][0],usvEKFx[5][0]
2024,01,08,15,30,47,750,1704699047.750573,33.58662869232635,-10.173993754445213,10.661904110588047,0.0,0.0,0.0
2024,01,08,15,30,47,850,1704699047.851027,35.663730652490386,-3.3508931900308996,9.219322524790096,0.0,0.0,0.0
2024,01,08,15,30,47,951,1704699047.951737,35.32506274674806,-2.6562102922359903,9.098074589372446,2.366809669249848e-05,0.0020523352316226488,-0.00041049084842016074
2024,01,08,15,30,48,052,1704699048.052133,34.80480270007054,-2.3329098361460248,9.057543339592915,-0.0010804833222927649,0.004171644148690524,-0.000775052977521903
2024,01,08,15,30,48,146,1704699048.146704,33.54899971011722,-2.07787956429599,9.05674191030329,-0.007084245248349234,0.005489504841505099,-0.0008127762129213377
2024,01,08,15,30,48,251,1704699048.251399,32.71106465867241,-1.9622776098207775,9.041250272314132,-0.013036061469709304,0.005714039375991546,-0.0013388409115265639
2024,01,08,15,30,48,346,1704699048.347053,32.120368201325334,-1.9816373852384404,9.055000105192569,-0.019742612777301813,0.00210856565653224,-0.0009219898995110071
2024,01,08,15,30,48,452,1704699048.45232,30.876409361697977,-2.007799425284203,9.088906474012404,-0.03799718627303178,-0.006817983012010023,0.0004183790962427325
2024,01,08,15,30,48,546,1704699048.546464,29.90017727956384,-2.0860361251631123,9.119924105606684,-0.05753243697397149,-0.020576062170827192,0.002104272748551556
2024,01,08,15,30,48,655,1704699048.656013,28.963384861031656,-2.19069496530303,9.15056587448022,-0.0805078158150175,-0.039609086488639644,0.004107161771920607
2024,01,08,15,30,48,745,1704699048.745165,28.185299343003162,-2.3372001149788546,9.176987438610286,-0.10586354196653144,-0.0683921421905498,0.006343934901686084
2024,01,08,15,30,48,855,1704699048.855591,27.549498993139814,-2.4824501396081846,9.201360552037025,-0.1297156433543678,-0.09946297697324102,0.008852260175960303
2024,01,08,15,30,48,950,1704699048.950766,27.006835263678553,-2.6381401163219627,9.221124901878984,-0.15538491298018303,-0.1394943230251611,0.011274911475932663
2024,01,08,15,30,49,053,1704699049.053317,26.529043133326923,-2.8021033059571696,9.238292082740791,-0.181788339471572,-0.18699290998494114,0.013661881397321376
2024,01,08,15,30,49,150,1704699049.150062,26.122144072341626,-3.0771571418197445,9.252599094056608,-0.21096793669269326,-0.27302550344861753,0.016027807884017035
2024,01,08,15,30,49,247,1704699049.247925,25.767889490119686,-3.241924755144775,9.269013438417373,-0.2377473187716764,-0.3351697252380358,0.019581394612326546
2024,01,08,15,30,49,349,1704699049.349148,25.44292623294677,-3.4078436425794596,9.283850204503318,-0.2658217490085561,-0.40592874119230016,0.023190344881460913
2024,01,08,15,30,49,452,1704699049.452565,25.142119144752435,-3.5724907672144455,9.296297637127829,-0.29572520525447676,-0.48640376108169336,0.02644117751348436
2024,01,08,15,30,49,549,1704699049.549315,24.859187127954666,-3.7407001734502527,9.30676418906768,-0.32766593696053975,-0.5786217148604363,0.02925650498019509
2024,01,08,15,30,49,652,1704699049.652237,24.587507201293825,-3.894280593020591,9.317650916207345,-0.3616446371303632,-0.6747335280521914,0.03272422101021458
2024,01,08,15,30,49,751,1704699049.751513,24.351016308837014,-4.003599386100252,9.328280925600248,-0.3937244727141915,-0.7550558325486487,0.03680365649504114
2024,01,08,15,30,49,857,1704699049.85734,24.145274252336996,-4.071235404825354,9.336052340068163,-0.4230455304784438,-0.8141370477335471,0.03961299697581168
2024,01,08,15,30,49,949,1704699049.949909,23.961197517772344,-4.125358091522529,9.34397348975677,-0.4519057833857619,-0.86895529552064,0.04317165842702844
2024,01,08,15,30,50,047,1704699050.047832,23.790394536599386,-4.170814481379327,9.352117194752733,-0.4800107181376346,-0.9194569146503595,0.047349211435109693
2024,01,08,15,30,50,148,1704699050.148496,23.63597018766991,-4.20785680221945,9.358745562867567,-0.5076872993073231,-0.9666050608341507,0.05079877984873272
2024,01,08,15,30,50,247,1704699050.247571,23.49453122339074,-4.240503856476871,9.364838470244706,-0.5352365894460999,-1.0129597798497807,0.05426280035849669
2024,01,08,15,30,50,347,1704699050.348048,23.365657178455308,-4.267412291789655,9.370476390654986,-0.562175235003506,-1.0560801930902157,0.057771182796363486
2024,01,08,15,30,50,453,1704699050.4534,23.24626595141812,-4.292432128789208,9.375700033833406,-0.5891880649583133,-1.0998457629004346,0.06128651740167814
2024,01,08,15,30,50,548,1704699050.548173,23.135101861859052,-4.316260444933933,9.380561649961411,-0.6167281521456969,-1.1455102994234543,0.06485650188449159
2024,01,08,15,30,50,654,1704699050.655086,23.013175315201746,-4.333567700585289,9.386259027061195,-0.6476424817359665,-1.1866569606606838,0.0695028843235072
2024,01,08,15,30,50,747,1704699050.748027,22.89934099644087,-4.349696195665845,9.390914512495254,-0.6784827933733916,-1.2280118765211234,0.07310289516006763
2024,01,08,15,30,50,854,1704699050.854365,22.803410898969663,-4.3636267567104055,9.395048040349126,-0.7065109401547208,-1.2664409055820707,0.07671841963997601
2024,01,08,15,30,50,950,1704699050.950511,22.71371592506724,-4.37634549366485,9.399579809570973,-0.7346571005477213,-1.3049319806419004,0.08155799738089549
