Year,Month,Day,Hour,Minute,Second,Millisecond,TimestampSecond,usvEKFx[0][0],usvEKFx[1][0],usvEKFx[2][0],usvEKFx[3][0],usvEKFx[4][0],usvEKFx[5][0]
2023,12,07,14,00,12,240,1701928812.240153,-17.189641097996347,7.667687757794737,-2.3909962646052314,0.0,0.0,0.0
2023,12,07,14,00,12,336,1701928812.336961,-16.96239115485431,7.561095036928431,-2.586898146358062,0.0,0.0,0.0
2023,12,07,14,00,12,432,1701928812.432953,-17.205224915173993,7.660450914509537,-2.753139795321997,-0.00019912356277992994,2.4264985240784556e-05,-0.00027620960698435625
2023,12,07,14,00,12,532,1701928812.532259,-17.30341333242014,7.742958521466349,-2.844415429134215,-5.564119459266863e-06,0.0007249527796951279,-0.000818821508916317
2023,12,07,14,00,12,631,1701928812.631835,-17.138651065838996,7.691019216934422,-2.747855376613013,0.0009891201931185542,0.0011764710040451604,-0.0003478598980066965
2023,12,07,14,00,12,739,1701928812.739146,-17.03307657600046,7.643913848161899,-2.6862391498458345,0.001784105021273918,0.0008202221682509866,-4.236999842839877e-05
2023,12,07,14,00,12,835,1701928812.83518,-16.960233118432,7.605012112233638,-2.642493714322288,0.002414894588229539,-0.00019193623789712352,0.0002670345299775839
2023,12,07,14,00,12,935,1701928812.93574,-16.90359309431833,7.581218690074635,-2.6092478010501434,0.0033470235452875245,-0.0003808662585274693,0.0006339322030060504
2023,12,07,14,00,13,038,1701928813.038633,-16.88367044501456,7.579111472716487,-2.5979067897527663,0.004113078035521965,0.0006247027640616338,0.000938303732328178
2023,12,07,14,00,13,131,1701928813.132041,-16.86793279560362,7.576828103995826,-2.588951790914999,0.0048489991639239435,0.0015118466569220964,0.001217258953105324
2023,12,07,14,00,13,235,1701928813.235832,-16.902035102923644,7.598425017587083,-2.6124959704765667,0.0047161369220096476,0.0035589504481463,0.00029941810231914434
2023,12,07,14,00,13,341,1701928813.341421,-16.931718516894506,7.6180755060795695,-2.6294564256797326,0.004173505835713048,0.006287366644693157,0.00045802355619992824
2023,12,07,14,00,13,436,1701928813.436696,-16.9566548576074,7.633983760879163,-2.64443676029809,0.0036859190635097037,0.00871749324258978,0.0003117110245252847
2023,12,07,14,00,13,547,1701928813.547516,-16.979421769595856,7.645081583792763,-2.6570101313894843,0.002485392919961301,0.009746098221249243,0.0003361068489185668
2023,12,07,14,00,13,642,1701928813.642394,-16.99891559588131,7.654430608922091,-2.6683757961384535,0.0013669620405519739,0.010651261353899086,4.52254898684818e-05
2023,12,07,14,00,13,743,1701928813.743294,-17.0139753074582,7.663522335003717,-2.6803595937060947,0.0015918093113337555,0.012305835856541322,-0.0018729623557205762
2023,12,07,14,00,13,842,1701928813.84224,-17.030501578802934,7.670658659017348,-2.687249230701028,-0.0006465888552034812,0.01308683957153745,-0.0004703072989414457
2023,12,07,14,00,13,940,1701928813.94027,-17.04595609704176,7.6752144948208985,-2.6934620452848304,-0.0035790005041523255,0.012175366331340962,0.0008460467106984645
2023,12,07,14,00,14,036,1701928814.036634,-17.000868324939372,7.649416866007825,-2.661868783552134,-0.0025170245506153316,0.005848373608849033,0.005564612131455074
2023,12,07,14,00,14,136,1701928814.136208,-16.961169013924508,7.62468985435712,-2.6331693731450025,-0.0024431850458681544,-0.002154237725905588,0.010554826912624368
2023,12,07,14,00,14,239,1701928814.239814,-16.998265910085433,7.632151147020047,-2.6532875593217944,-0.010703724264426447,-0.010048294868839135,0.008904421361534373
2023,12,07,14,00,14,346,1701928814.346806,-17.03190207727138,7.637654649955225,-2.6724069965875477,-0.019022722078550307,-0.019726388848044694,0.005989416715594097
2023,12,07,14,00,14,436,1701928814.436095,-17.062289107728503,7.642993748139042,-2.6900603764138067,-0.02700261132348834,-0.028988704809369794,0.0026933602900506993
2023,12,07,14,00,14,536,1701928814.536253,-17.09058776788084,7.648620312981003,-2.705154282223411,-0.035416908919313934,-0.036829799215165326,0.001352235400031317
2023,12,07,14,00,14,642,1701928814.642851,-17.11020951995202,7.650515388935055,-2.715955836966483,-0.04242047662228677,-0.04592447963700255,-0.000697352214378034
2023,12,07,14,00,14,739,1701928814.739744,-17.128309079725874,7.65300505515769,-2.725500562845563,-0.049405578329432896,-0.05366711866355877,-0.0018990108957660878
2023,12,07,14,00,14,838,1701928814.838263,-17.093709827844833,7.6335289678265505,-2.702628971150009,-0.04636287058437653,-0.06324819481975301,0.0032306087844491257
2023,12,07,14,00,14,945,1701928814.94555,-17.05989317966766,7.618055963724161,-2.682167545284982,-0.039601364343571054,-0.06696647822987364,0.006574232118465775
2023,12,07,14,00,15,045,1701928815.045145,-17.054753656255517,7.616069162098903,-2.6791986855991916,-0.03816451732985989,-0.0668633845230436,0.006993611543669056
2023,12,07,14,00,15,157,1701928815.157451,-17.050092360317663,7.6148702387541904,-2.6758548581906223,-0.03694848617733122,-0.06515054624729172,0.008955188645358911
2023,12,07,14,00,15,245,1701928815.245138,-17.05318565593221,7.617840953848484,-2.6768277502778677,-0.03751499618649971,-0.0605870293079018,0.011176157321071311
2023,12,07,14,00,15,344,1701928815.344971,-17.053786981868505,7.625233253340797,-2.67817429743299,-0.03147086643185214,-0.04302983322907608,0.012139167452208407
2023,12,07,14,00,15,439,1701928815.43996,-17.06954107271278,7.6426548113357216,-2.6890923517755825,-0.026571075756366504,-0.014298745252582398,0.011571246330489839
2023,12,07,14,00,15,535,1701928815.53538,-17.08516277170519,7.659115285158276,-2.698155464095124,-0.024147275893663087,0.014090700776306066,0.01489221564688811
2023,12,07,14,00,15,642,1701928815.64257,-17.100976930452525,7.6748083303089984,-2.705046901253586,-0.02510200806760361,0.042725055767010224,0.023796129556639255
2023,12,07,14,00,15,732,1701928815.732906,-17.116232889438173,7.686403015290844,-2.7130933477314,-0.027563413908559535,0.060337484804378776,0.027055673265114433
2023,12,07,14,00,15,837,1701928815.837446,-17.10975001975321,7.6887627874961835,-2.707491007647256,-0.022579642374527305,0.07696324585106294,0.03596840703829238
2023,12,07,14,00,15,939,1701928815.93977,-17.1039286057634,7.689872512283042,-2.7024323642752064,-0.018872833570549825,0.08927386078912466,0.04385158511814344
2023,12,07,14,00,16,037,1701928816.03713,-17.09883236343391,7.690283424685563,-2.6974404172059914,-0.016811706594463984,0.09893012480613629,0.05246719281571799
2023,12,07,14,00,16,137,1701928816.13723,-17.094442989280537,7.688753462750552,-2.693298705863917,-0.016679040121431014,0.100665087487247,0.05848462989134667
2023,12,07,14,00,16,237,1701928816.237374,-17.07158237508383,7.677197691786195,-2.678524933806718,-0.009488036429323634,0.0918793990013334,0.06584394679251107
2023,12,07,14,00,16,332,1701928816.332764,-17.05050213777854,7.6644285286310945,-2.6646057915595738,-0.005353015716097707,0.07536353613304905,0.07249363528439448
2023,12,07,14,00,16,437,1701928816.437806,-17.047712836064846,7.660493747516384,-2.6633119204111235,-0.006498520654492536,0.06361737550716472,0.06980756836974067
2023,12,07,14,00,16,531,1701928816.531219,-17.04309127646752,7.659536380567987,-2.6630114114251127,0.0013578209288317182,0.06538744164030985,0.06246880653157663
2023,12,07,14,00,16,643,1701928816.644026,-17.039691515879483,7.658580322687356,-2.661324750631811,0.004478006485164334,0.06676594637667277,0.06238344167483702
2023,12,07,14,00,16,735,1701928816.735331,-17.035343404515036,7.660015672683548,-2.659734770395845,0.013051636096376997,0.08004680563754507,0.06214104139124346
2023,12,07,14,00,16,840,1701928816.840987,-17.04654368110752,7.671233905530831,-2.668512036062167,0.018520830227720147,0.10991231306619069,0.0557222098823902
2023,12,07,14,00,16,940,1701928816.940353,-17.05956481668494,7.677682551179001,-2.676520395930485,0.011800600082071337,0.1162231896028912,0.05168228363754418
2023,12,07,14,00,17,033,1701928817.033997,-17.072229204058026,7.683290752292821,-2.6843381328291587,0.0041464421096959175,0.11926351760885634,0.046899764791672294
2023,12,07,14,00,17,131,1701928817.131906,-17.061347138318933,7.67808239768062,-2.676957375757013,0.009069585786501588,0.11518545474894555,0.05378880058305744
2023,12,07,14,00,17,235,1701928817.23526,-17.06663906859812,7.679046448508779,-2.679278609889568,0.0016651558268762738,0.1102649897584883,0.054752548908931616
2023,12,07,14,00,17,333,1701928817.33361,-17.07158307710783,7.679502110552288,-2.682021807876278,-0.004942236084613245,0.10264309578779193,0.052504498930036794
2023,12,07,14,00,17,444,1701928817.444454,-17.076920824531232,7.678416701816809,-2.6848316925149898,-0.015070952008973678,0.08572769656135434,0.049210432842779414
2023,12,07,14,00,17,533,1701928817.533799,-17.08253482943582,7.675758464164322,-2.687908251075342,-0.028232379256066892,0.0587697034395755,0.04350122830973022
2023,12,07,14,00,17,644,1701928817.644742,-17.07307524465286,7.668555152454947,-2.6817690079562286,-0.026654687532144377,0.03887909191963236,0.04645372832480122
2023,12,07,14,00,17,733,1701928817.733527,-17.064094090599788,7.66090111252151,-2.676063779303426,-0.02605086461018728,0.01444886060826802,0.04792281866126163
2023,12,07,14,00,17,835,1701928817.835348,-17.05251439014598,7.652552170240246,-2.668890369778697,-0.022188299642733594,-0.008668419338107896,0.05051281104602236
